"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N#","SerialNumber","HasSafetyRec","Mode","ReportType","OriginalPublishedDate","DocketOriginalPublishedDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","OnboardInjuryCount","OnGroundInjuryCount","ProbableCause","Findings","EventID","Latitude","Longitude ","Make","Model","AirCraftCategory","AirportID","AirportName","AmateurBuilt","NumberOfEngines","EngineType","Scheduled","PurposeOfFlight","FAR","AirCraftDamage","WeatherCondition","Operator","BroadPhaseofFlight","ReportStatus","RepGenFlag","MostRecentReportType","DocketUrl","ReportUrl"
"WPR19WA254","ACC","100233","2019-08-27T03:10:00Z","Azligarh",,"India",,"VT-AVV",,"false","Aviation","",,,"None","0","0","0",,"0",,,,"27.86111","78.146384999999995","CESSNA","560","AIR","VIAH",,"false",,,,,"NUSN","Destroyed",,"M/s Air Charter Services.","Post-Impact","N/A",,,"","None"
"DCA19CA208","ACC","100175","2019-08-26T20:37:00Z","Chicago","Illinois","United States",,"N911DL","49542","false","Aviation","DirectorBrief","2020-04-22T04:00:00Z","2020-05-04T07:40:00Z","Serious","0","1","0","1","0","an encounter with convective turbulence during descent.","Environmental issues - Conditions/weather/phenomena - Turbulence - Convective turbulence - Effect on personnel",,"41.974445000000003","-87.906668999999994","Mcdonnell Douglas","MD88","AIR","KORD","Chicago O'Hare International","false","2","TJ","SCHD",,"121","None","VMC","Delta Air Lines, Inc","Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=100175","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/100175/pdf"
"CEN19WA296","ACC","100181","2019-08-26T17:00:00Z","Veracruz",,"Mexico",,"XB-GIL","13073","false","Aviation","",,,"Serious","0","2","0","2","0",,,,"18.144442999999999","-96.138052999999999","ROBINSON","R44","HELI",,,"false","1",,,"UNK","NUSN",,,"Corporativo Gilga S. C.","Unknown","N/A",,,"","None"
"WPR19LA243","ACC","100145","2019-08-26T16:44:00Z","Reno","Nevada","United States",,"N78988","2022","false","Aviation","DirectorBrief","2022-06-01T04:00:00Z","2022-05-24T11:00:00Z","Serious","0","2","1","3","0","The pilot's improper inflight fuel management, which resulted in fuel starvation and a total loss of engine power.","Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid management, Aircraft - Aircraft systems - Fuel system - Fuel indication system - Not specified, Personnel issues - Task performance - Planning/preparation - Fuel planning - Pilot",,"39.656944000000003","-119.85749800000001","Mooney","M20C","AIR","RTS","Reno/Stead","false","1","REC",,"PERS","091","Substantial","VMC",,"Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=100145","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/100145/pdf"
"WPR19LA242","ACC","100144","2019-08-25T22:24:00Z","Santa Barbara","California","United States",,"N119TG","57-520","false","Aviation","DirectorBrief","2022-09-23T04:00:00Z","2022-09-20T11:00:00Z","None","0","0","0","0",,"The failure of the No. 3 bleed air duct due to corrosion, which resulted in numerous system failures and the pilot’s inability to maintain directional control during the landing roll.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Attain/maintain not possible, Aircraft - Aircraft power plant - Engine bleed air system - (general) - Fatigue/wear/corrosion",,"34.423332000000002","-119.83665999999999","Lockheed","C130","AIR","SBA","Santa Barbara Muni","false","4","TP",,"FERY","091","Substantial","VMC","International Air Response","Initial Climb","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=100144","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/100144/pdf"
"CEN19TA293","ACC","100166","2019-08-25T17:25:00Z","Russiaville","Indiana","United States",,"N49614","G-159","false","Aviation","DirectorBrief","2021-02-02T05:00:00Z","2020-01-08T16:51:00Z","None","0","0","0","0","0","The pilot's failure to reinstall the oil cap after adding oil, which resulted to oil starvation and a precaautionary landing.","Aircraft - Fluids/misc hardware - Fluids - Oil - Fluid level, Aircraft - Fluids/misc hardware - Fluids - Oil - Incorrect service/maintenance, Personnel issues - Action/decision - Action - Forgotten action/omission - Pilot",,"40.405276999999998","-86.242773999999997","PIPER","J3C","AIR",,,"false","1","REC",,"PERS","091","Substantial","VMC",,"Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=100166","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/100166/pdf"
"WPR19FA241","ACC","100142","2019-08-25T15:03:00Z","Wilkeson","Washington","United States",,"N300GG","3E67","false","Aviation","DirectorBrief","2022-02-16T05:00:00Z","2021-11-04T11:00:00Z","Fatal","1","0","0","1","0","The pilot’s delayed decision to land following a loss of thermal lift, which resulted in collision with trees during the landing approach.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Environmental issues - Conditions/weather/phenomena - Temp/humidity/pressure - Thermal lifting - Effect on operation, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Attain/maintain not possible, Environmental issues - Physical environment - Object/animal/substance - Tree(s) - Effect on operation",,"47.129165","-122.05583","Glaser Dirks","DG 300 ELAN","GLI","Wn15","Burnett","false","0",,,"PERS","091","Substantial","VMC",,"Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=100142","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/100142/pdf"
"CEN19LA300","ACC","100190","2019-08-25T15:00:00Z","Bethany","Oklahoma","United States",,"N300GD","425-0074","false","Aviation","DirectorBrief","2022-03-03T05:00:00Z","2022-02-11T05:00:00Z","None","0","0","0","0","0","A loss of control during the initial climb for undetermined reasons, which resulted in an aborted takeoff and runway excursion.","Not determined - Not determined - (general) - (general) - Unknown/Not determined, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Unknown/Not determined",,"35.534168000000001","-97.646941999999996","Cessna","425","AIR","PWA","Wiley Post","false","2","TP",,"PERS","091","Substantial","VMC","Downing Aviation LLC","Takeoff","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=100190","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/100190/pdf"
"WPR19LA240","ACC","100139","2019-08-25T14:05:00Z","Lancaster","California","United States",,"N632MM","S0355","false","Aviation","DirectorBrief","2022-06-01T04:00:00Z","2022-05-24T11:00:00Z","None","0","0","0","0",,"The improper sealing of both carburetor bowls, which resulted in a total loss of engine power.","Aircraft - Aircraft systems - Fuel system - Fuel pressure - Failure, Aircraft - Fluids/misc hardware - Fluids - Fuel - Not specified",,"34.741110999999997","-118.21861199999999","SCODA AERONAUTICAL","Super Petrel","AIR","WJF","General Wm J Fox Airfield","false",,"REC",,"PERS","091","Substantial","VMC",,"Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=100139","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/100139/pdf"
"CEN19TA330","ACC","100311","2019-08-25T12:50:00Z","GLENWOOD SPRINGS","Colorado","United States",,"N983WP","1671","false","Aviation","DirectorBrief","2021-02-02T05:00:00Z","2019-10-30T16:10:00Z","None","0","0","0","0","0","The pilot’s failure to maintain control of the airplane while landing with a tail wind, which resulted in an aerodynamic stall and a subsequent hard landing..","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Tailwind - Effect on operation",,"39.506667999999998","-107.309448","Cirrus","SR22","AIR","GWS","Glenwood Springs Muni","false",,,,"PERS","091","Substantial","VMC","Cbgnc Aviation Llc","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=100311","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/100311/pdf"
"CEN19WA283","ACC","100126","2019-08-25T11:35:00Z","Inca, Mallorca",,"Spain",,"D-HOTT, EC-GU1",,"false","Aviation","",,,"Fatal","7","0","0","7","0",,,,,,"BELL, AEROPRAKT","206, A22L","HELI, AIR",,,"false, false",,,,,"NUSC, NUSN","Destroyed, Destroyed",,,"Unknown","N/A",,,"","None"
"GAA19CA511","ACC","100141","2019-08-25T11:20:00Z","Cottonwood","Arizona","United States",,"N8619W","28-10133","false","Aviation","DirectorBrief","2020-02-11T05:00:00Z","2019-10-24T12:49:00Z","None","0","0","0","0","0","The student pilot's improper pitch and lateral control during a soft-field takeoff, which resulted in impact with terrain. Contributing to the accident was the student pilot's failure to relinquish control of the airplane to the instructor.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Pitch control - Incorrect use/operation, Personnel issues - Task performance - Use of equip/info - Aircraft control - Student/instructed pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Lateral/bank control - Not attained/maintained, Personnel issues - Action/decision - Action - Lack of action - Student/instructed pilot, Environmental issues - Physical environment - Runway/land/takeoff/taxi surface - Soft surface - Effect on operation",,"34.729998999999999","-112.03527800000001","PIPER","PA28","AIR","P52","Cottonwood","false","1","REC",,"INST","091","Substantial","VMC","N8619W Llc","Takeoff","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=100141","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/100141/pdf"
"GAA19CA514","ACC","100158","2019-08-25T09:45:00Z","Shamokin","Pennsylvania","United States",,"N653CH","96-0653","false","Aviation","DirectorBrief","2020-03-17T04:00:00Z","2020-01-17T20:01:00Z","None","0","0","0","0","0","The pilot's improper landing flare during an autorotation, which resulted in a hard landing. Contributing to the accident was a loss of engine power for reasons that could not be determined because postaccident examination revealed no evidence of any preaccident mechanical malfunctions or failures with the helicopter that would have precluded normal operation.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Incorrect use/operation, Not determined - Not determined - (general) - (general) - Unknown/Not determined",,"40.836944000000003","-76.552497000000002","Hughes","269A","HELI","N79","Northumberland County","false","1","REC",,"PERS","091","Substantial","VMC","Kelley Aviation Consultants Llc","Emergency Descent","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=100158","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/100158/pdf"
"CEN19WA287","ACC","100148","2019-08-25T08:25:00Z","Simplon Pass",,"Switzerland",,"G-BVDH","28R-7918030","false","Aviation","",,,"Fatal","3","0","0","3","0",,,,"46","8","Piper","PA28RT","AIR",,,"false","1","REC",,"PERS","NUSN","Destroyed",,,"Enroute","N/A",,,"","None"
"GAA19WA540","ACC","100250","2019-08-25T00:30:00Z","Buriti Alegre",,"Brazil",,"PR-APN","12069","false","Aviation","",,,"Fatal","3","0","1","4","0",,,,"-18.266666000000001","-48.899723000000002","ROBINSON","R44","HELI",,,"false",,,,,"NUSN","Destroyed",,"Vitoria Logistica LTDA","Enroute","N/A",,,"","None"
"ERA19LA260","ACC","100149","2019-08-24T15:40:00Z","Robertsdale","Alabama","United States",,"N165MB","5E247B23","false","Aviation","DirectorBrief","2022-03-04T05:00:00Z","2022-02-23T05:00:00Z","Serious","0","2","0","2","0","Impact with trees during the landing approach for reasons that could not be determined based on the available information.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Descent/approach/glide path - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Unknown/Not determined",,"30.543610999999999","-87.555830999999998","DG Flugzeugbau","DG-500MB","GLI","1AL4","Elsanor Airport","false","1","REC",,"PERS","091","Substantial","VMC",,"Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=100149","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/100149/pdf"
"CEN19WA285","ACC","100146","2019-08-24T14:00:00Z","Herisau",,"Switzerland",,"HB-YKJ","6468","false","Aviation","",,,"Fatal","1","1","0","2","0",,,,"47.377498000000003","9.3186110000000006","Rotorway","EXEC 162F","HELI",,,"true",,,,,"UNK","Substantial",,"Widmer, Marcel","Emergency Descent","N/A",,,"","None"
"WPR19LA239","ACC","100138","2019-08-24T13:15:00Z","Wendover","Utah","United States",,"N6696P","24-1821","false","Aviation","DirectorBrief","2020-11-19T05:00:00Z","2020-01-14T21:14:00Z","None","0","0","0","0","0","Failure of the landing gear solenoid, which resulted in failure of the landing gear position switch, and the pilot's subsequent inability to extend the gear using the manual emergency extension system for undetermined reasons.","Aircraft - Aircraft systems - Landing gear system - Gear extension and retract sys - Inoperative, Aircraft - Aircraft systems - Landing gear system - Landing gear selector - Inoperative, Not determined - Not determined - (general) - (general) - Unknown/Not determined",,"40.718887000000002","-114.03055500000001","Piper","PA24","AIR","ENV","WENDOVER","false","1","REC",,"PERS","091","Substantial","VMC","Rocco Phillip W","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=100138","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/100138/pdf"
"CEN19WA286","ACC","100147","2019-08-24T13:07:00Z","Stonor Oxforshire",,"United Kingdom",,"G-ODDS","2225","false","Aviation","",,,"Fatal","2","0","0","2","0",,,,,,"Pitts","S2","AIR",,,"false",,,,,"NUSN","Substantial",,,"Unknown","N/A",,,"","None"
"DCA19WA209","INC","100178","2019-08-24T12:00:00Z","Shannon",,"Ireland",,"G-STBB",,"false","Aviation","",,,"None","0","0","0",,"0",,,,,,"BOEING","777","AIR",,,"false",,,,,"NUSC","None",,,"Enroute","N/A",,,"","None"
"GAA19CA510","ACC","100140","2019-08-24T12:00:00Z","Waco","Texas","United States",,"N173JE","AL-1025","false","Aviation","DirectorBrief","2020-03-17T04:00:00Z","2019-12-10T19:49:00Z","None","0","0","0","0","0","The student pilot's failure to maintain directional control during the landing roll, which resulted in a runway excursion and noseover.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Student/instructed pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Environmental issues - Physical environment - Runway/land/takeoff/taxi surface - Soft surface - Effect on operation",,"31.404167000000001","-97.214447000000007","AMERICAN LEGEND AIRCRAFT CO","AL3C","AIR","3T8","Wildcat Canyon","false","1","REC",,"INST","091","Substantial","VMC",,"Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=100140","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/100140/pdf"
"WPR19FA235","ACC","100124","2019-08-23T20:15:00Z","Big Spring","Texas","United States",,"N881MM","3035395","false","Aviation","DirectorBrief","2022-02-16T05:00:00Z","2021-12-15T12:00:00Z","Fatal","1","0","0","1",,"The pilot’s failure to maintain situational awareness while conducting a roll, which resulted in his inability to recover from the maneuver before the airplane impacted the ground. Contributing to the accident was his inexperience in both aerobatic maneuvers and the accident airplane.","Personnel issues - Experience/knowledge - Experience/qualifications - Total experience w/ equipment - Pilot, Personnel issues - Psychological - Perception/orientation/illusion - Situational awareness - Pilot, Personnel issues - Experience/knowledge - Knowledge - Knowledge of procedures - Pilot, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"32.143053999999999","-101.58694","MEYERS","Midget 0100","AIR",,,"true","1","REC",,"PERS","091","Substantial","VMC","Montrex Racing Inc","Maneuvering","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=100124","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/100124/pdf"
"CEN19WA289","ACC","100152","2019-08-23T19:05:00Z","San Juan del Puerto",,"Spain",,"EC-YTA",,"false","Aviation","",,,"Fatal","1","0","0","1","0",,,,,,"Capella","XS","AIR",,,"true","1","REC",,"UNK","NUSN","Substantial",,,"Unknown","N/A",,,"","None"
"GAA19CA557","ACC","100299","2019-08-23T13:30:00Z","Fort Myers","Florida","United States",,"N9422S","D-8020","false","Aviation","DirectorBrief","2020-03-17T04:00:00Z","2020-01-22T13:12:00Z","None","0","0","0","0","0","The airplane’s impact with a bird during approach.","Environmental issues - Physical environment - Object/animal/substance - Animal(s)/bird(s) - Effect on operation",,"26.643332999999998","-81.710280999999995","Beech","35","AIR","FL59","Buckingham Field","false","1","REC",,"PERS","091","Substantial","VMC",,"Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=100299","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/100299/pdf"
"ERA19FA256","ACC","100123","2019-08-23T11:15:00Z","Minneola","Florida","United States",,"N9143M","AP2A0093","false","Aviation","DirectorBrief","2021-06-01T04:00:00Z","2021-03-30T19:00:00Z","Fatal","1","0","0","1","0","The pilot’s improper modifications to the airplane’s engine, which resulted in the partial loss of engine power. Contributing to the outcome was the pilot's exceedance of the airplane’s critical angle of attack during an attempted return to the airport following a partial loss of engine power, which resulted in an aerodynamic stall and impact with terrain.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Angle of attack - Capability exceeded, Personnel issues - Task performance - Maintenance - Modification/alteration - Pilot, Aircraft - Aircraft power plant - Engine fuel and control - Fuel control/carburetor - Incorrect service/maintenance",,"28.630555999999999","-81.804443000000006","MORIARTY MARVIN","AVENTURA II","AIR","3FD4","Florida Flying Gators","true","1","REC",,"PERS","091","Substantial","VMC",,"Initial Climb","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=100123","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/100123/pdf"
"ERA19LA258","ACC","100131","2019-08-23T09:46:00Z","Hobe Sound","Florida","United States",,"N80WH","CE-504","false","Aviation","DirectorBrief","2022-04-21T04:00:00Z","2022-04-14T19:00:00Z","None","0","0","0","0","0","A bearing shift, which resulted in a loss of lubrication to the crankshaft, the failure of the crankshaft, and a total loss of engine power.","Aircraft - Aircraft power plant - Engine (reciprocating) - Recip engine power section - Failure",,"27.032776999999999","-80.111389000000003","Beech","F33","AIR",,,"false","1","REC",,"PERS","091","Substantial","VMC",,"Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=100131","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/100131/pdf"
"CEN19TA328","ACC","100309","2019-08-23T08:00:00Z","Lawton","Oklahoma","United States",,"N7172D","5490","false","Aviation","DirectorBrief","2021-02-02T05:00:00Z","2019-10-28T19:39:00Z","Serious","0","1","0","1","0","A hard landing, which resulted the basket tipping over and a passenger sustaining a serious injury.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Descent/approach/glide path - Capability exceeded",,"34.604166999999997","-98.395553000000007","Lindstrand","105A","BALL",,,"false",,"NONE",,"BUS","091","None","VMC",,"Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=100309","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/100309/pdf"
"GAA19WA532","ACC","100222","2019-08-23T04:00:00Z","Warintza, Morona Santiago",,"Ecuador",,"HC-CJN","18262135","false","Aviation","",,,"Fatal","4","0","0","4","0",,,,,,"CESSNA","182","AIR",,,"false",,,,,"NUSN","Destroyed",,"AMAZONIA VERDE","Initial Climb","N/A",,,"","None"
"GAA19CA505","ACC","100127","2019-08-22T20:45:00Z","Oxford","Florida","United States",,"N331AV","736 SFN 912 LSA","false","Aviation","DirectorBrief","2020-06-16T04:00:00Z","2020-04-20T14:12:00Z","None","0","0","0","0","0","The pilot’s continued use of battery power during a nonpowered flight in a powered-glider, which depleted the battery to a level that was insufficient to power the starter during the engine restart sequence and resulted in a forced landing to a soft field and a subsequent nose-over.","Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft systems - Electrical power system - Battery/charger - Incorrect use/operation, Environmental issues - Physical environment - Runway/land/takeoff/taxi surface - Soft surface - Effect on operation",,"28.940276999999998","-82.052222999999998","Pipistrel","SINUS 912","AIR",,,"false","1","REC",,"PERS","091","Substantial","VMC","San Antonio Light Sport Aircraft Inc","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=100127","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/100127/pdf"
"GAA19CA513","ACC","100153","2019-08-22T19:39:00Z","Rangeley Lake","Maine","United States",,"N1920Q","18503502","false","Aviation","DirectorBrief","2020-03-17T04:00:00Z","2020-01-22T12:24:00Z","Minor","0","0","2","2","0","The pilot's inadequate preflight inspection of the floats, which led to his subsequent attempt to depart from a lake with damaged floats and led to a loss of roll control and the right wing impacting the water.","Environmental issues - Physical environment - Object/animal/substance - Hidden/submerged object - Effect on equipment, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Lateral/bank control - Not attained/maintained, Personnel issues - Task performance - Inspection - Preflight inspection - Pilot, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot",,"44.693206000000004","-69.381056999999998","Cessna","A185","AIR","M57","Rangeley Lake","false","1","REC",,"PERS","091","Substantial","VMC","Acadian Aircraft Leasing Llc","Takeoff","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=100153","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/100153/pdf"
"GAA19CA506","ACC","100129","2019-08-22T15:45:00Z","San Antonio","Texas","United States",,"N901BG","3648","false","Aviation","DirectorBrief","2020-03-17T04:00:00Z","2020-01-23T20:55:00Z","None","0","0","0","0","0","The failure of the glider tow rope, which lodged in the glider's rudder and resulted in a hard landing. Contributing to the accident was the pilot's failure to properly secure the glider's aft canopy.","Aircraft - Aircraft structures - Fuselage - Aerial tow equipment section - Failure, Aircraft - Aircraft systems - Equipment/furnishings - (general) - Failure, Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot",,"29.723333","-98.694441999999995","Grob","G103","GLI","5C1","Boerne Stage Field","false",,,,"GLDT","091","Substantial","VMC","San Antonio Soaring Society Inc","Initial Climb","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=100129","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/100129/pdf"
"ERA19LA257","ACC","100125","2019-08-22T12:54:00Z","Burnsville","North Carolina","United States",,"N404PE","2429","false","Aviation","DirectorBrief","2022-03-04T05:00:00Z","2022-02-23T05:00:00Z","None","0","0","0","0",,"The pilot’s reliance on latent satellite weather imagery for tactical weather avoidance, which resulted in flight into thunderstorms and a loss of control. Also causal was an engine overspeed during the uncontrolled descent, which resulted in catastrophic damage to the magnetos and a total loss of engine power.
Findings
Environmental issues
Thunderstorm - Effect on operation","Environmental issues - Conditions/weather/phenomena - Convective weather - Thunderstorm - Effect on operation, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Angle of attack - Capability exceeded, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot",,"35.745277000000002","-82.288330000000002","Cirrus","SR22","AIR",,,"false","1","REC",,"PERS","091","Substantial","IMC",,"Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=100125","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/100125/pdf"
"CEN19WA284","ACC","100128","2019-08-22T12:03:00Z","Schneizlreuth",,"Germany",,"D-ECSC",,"false","Aviation","",,,"Fatal","1","0","0","1","0",,,,"47.693610999999997","12.778333","REIMS","F172","AIR",,,"false",,,,"PERS","NUSN","Destroyed",,,"Unknown","N/A",,,"","None"
"GAA19CA508","ACC","100132","2019-08-22T11:24:00Z","Hemet","California","United States",,"N16435","28-7305254","false","Aviation","DirectorBrief","2020-02-11T05:00:00Z","2019-11-07T19:17:00Z","None","0","0","0","0","0","The student pilot's failure to maintain directional control while attempting to go around, which resulted in a runway excursion and impact with a ditch.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Student/instructed pilot, Environmental issues - Physical environment - Terrain - Sloped/uneven terrain - Effect on operation",,"33.734164999999997","-117.02083500000001","PIPER","PA28","AIR","HMT","HEMET-RYAN","false","1","REC",,"INST","091","Substantial","VMC",,"Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=100132","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/100132/pdf"
"CEN19WA282","ACC","100121","2019-08-22T11:20:00Z","Diepholz",,"Germany",,"D-EHLG",,"false","Aviation","",,,"Fatal","1","0","0","1","0",,,,,,"CESSNA","150","AIR","ENTD",,"false",,,,,"UNK","Destroyed",,,"Unknown","N/A",,,"","None"
"GAA19CA507","ACC","100130","2019-08-22T10:45:00Z","Anchorage","Alaska","United States",,"N9096E","7095C","false","Aviation","DirectorBrief","2020-02-11T05:00:00Z","2019-10-24T12:48:00Z","None","0","0","0","0","0","The pilot's excessive braking during landing on a dry lakebed, which resulted in a nose-over.","Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot, Aircraft - Aircraft systems - Landing gear system - Brake - Incorrect use/operation, Environmental issues - Physical environment - Runway/land/takeoff/taxi surface - Soft surface - Effect on operation",,"61.493330999999998","-151.906387","Maule","M5","AIR",,,"false","1","REC",,"PERS","091","Substantial","VMC",,"Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=100130","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/100130/pdf"
"CEN19LA281","ACC","100112","2019-08-21T13:38:00Z","Grand Rapids","Minnesota","United States",,"N647C","108-3647","false","Aviation","DirectorBrief","2021-02-02T05:00:00Z","2019-10-28T20:30:00Z","Minor","0","0","1","1","0","A loss of engine power after takeoff for undetermined reasons.","Not determined - Not determined - (general) - (general) - Unknown/Not determined",,"47.209167000000001","-93.510002","STINSON","108","AIR","KGPZ","Grand Rapids/Itasca County","false","1","REC",,"PERS","091","Substantial","VMC",,"Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=100112","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/100112/pdf"
"ERA19LA255","ACC","100118","2019-08-21T12:35:00Z","Tampa","Florida","United States",,"N2299F","310L-0099","false","Aviation","DirectorBrief","2022-03-23T04:00:00Z","2022-03-03T05:00:00Z","None","0","0","0","0","0","The failure of the right main landing gear to fully extend and lock for reasons that could not be determined.","Not determined - Not determined - (general) - (general) - Unknown/Not determined, Aircraft - Aircraft systems - Landing gear system - (general) - Not specified",,"27.978888999999999","-82.528334999999998","Cessna","310","AIR","TPA","Tampa International Airport","false","2","REC",,"PERS","091","Substantial","VMC",,"Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=100118","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/100118/pdf"
"WPR19LA233","ACC","100119","2019-08-21T11:50:00Z","Livermore","California","United States",,"N4237N","13708","false","Aviation","DirectorBrief","2022-03-30T04:00:00Z","2022-03-16T11:00:00Z","Serious","0","1","0","1","0","A partial loss of engine power due to fouled spark plugs in the No. 4 cylinder. Contributing to the accident was the pilot’s exceedance of the airplane’s critical angle of attack and a subsequent loss of control during the initial climb.","Aircraft - Aircraft power plant - Ignition system - Spark plugs/igniters - Damaged/degraded, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Angle of attack - Capability exceeded",,"37.689444999999999","-121.81888499999999","Cessna","120","AIR","LVK","Livermore Municipal Airport","false","1","REC",,"PERS","091","Substantial","VMC",,"Takeoff","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=100119","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/100119/pdf"
