"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N#","SerialNumber","HasSafetyRec","Mode","ReportType","OriginalPublishedDate","DocketOriginalPublishedDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","OnboardInjuryCount","OnGroundInjuryCount","ProbableCause","Findings","EventID","Latitude","Longitude ","Make","Model","AirCraftCategory","AirportID","AirportName","AmateurBuilt","NumberOfEngines","EngineType","Scheduled","PurposeOfFlight","FAR","AirCraftDamage","WeatherCondition","Operator","BroadPhaseofFlight","ReportStatus","RepGenFlag","MostRecentReportType","DocketUrl","ReportUrl"
"DCA17WA012","INC","94292","2016-10-10T04:00:00Z","Surabaya",,"Indonesia",,"PK-CKF","25179","false","Aviation","",,,"None","0","0","0","0","0",,,,,,"BOEING","737","AIR","WAAR","Djuandu International Airport","false",,,"SCHD",,"NUSC","Substantial",,"Sriwijaya Air","Landing","N/A",,,"","None"
"WPR17LA003","ACC","94189","2016-10-09T14:00:00Z","Roberts","Idaho","United States",,"N914NK","792","false","Aviation","DirectorBrief","2018-01-25T05:00:00Z","2017-11-28T21:40:00Z","Minor","0","0","2","2","0","A total loss of engine power for reasons that could not be determined based on the available information.","Not determined - Not determined - (general) - (general) - Unknown/Not determined, Environmental issues - Physical environment - Terrain - (general) - Contributed to outcome",,"43.724445000000003","-112.15444100000001","MELBORN JOE B","KOLB SPORT 600","AIR","PRIV","Private","true","1","REC",,"PERS","091","Substantial","VMC",,"Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=94189","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/94189/pdf"
"ERA17LA019","ACC","94232","2016-10-09T10:50:00Z","Toone","Tennessee","United States",,"N65903","18281501","false","Aviation","DirectorBrief","2018-09-10T04:00:00Z","2018-04-20T19:19:00Z","None","0","0","0","0","0","A stuck No. 3 cylinder exhaust valve, which resulted in failure of the cylinder's valvetrain components, breach of the cylinder's rocker box cover, and partial loss of engine power due to oil starvation.","Aircraft - Aircraft power plant - Engine (reciprocating) - Recip eng cyl section - Failure, Aircraft - Aircraft power plant - Engine (reciprocating) - (general) - Damaged/degraded, Aircraft - Fluids/misc hardware - Fluids - Oil - Fluid level",,"35.319999000000003","-88.949995999999999","CESSNA","182","AIR",,,"false","1","REC",,"PERS","091","Substantial","VMC",,"Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=94232","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/94232/pdf"
"DCA17WA006","INC","94181","2016-10-09T04:00:00Z","Melbourne",,"Australia",,"9V-SYG",,"false","Aviation","",,,"None","0","0","0",,"0",,,,,,"BOEING","777","AIR",,,"false",,,"SCHD",,"NUSC","Minor",,"Singapore Airlines","Takeoff","N/A",,,"","None"
"CEN17LA014","ACC","94188","2016-10-08T18:40:00Z","Beasley","Texas","United States",,"N704LE","15078689","false","Aviation","DirectorBrief","2017-09-06T04:00:00Z","2017-06-22T21:00:00Z","None","0","0","0","0","0","The No. 2 cylinder exhaust valve being stuck in the “full open” position due to carbon deposits, which resulted in a total loss of engine power.","Aircraft - Aircraft power plant - Engine (reciprocating) - Recip eng cyl section - Not specified, Environmental issues - Physical environment - Runway/land/takeoff/taxi surface - Soft surface - Contributed to outcome",,"29.445277999999998","-95.964447000000007","CESSNA","150M","AIR","ARM","Wharton Regional","false","1","REC",,"INST","091","Substantial","VMC",,"Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=94188","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/94188/pdf"
"GAA17CA018","ACC","94193","2016-10-08T14:30:00Z","Argyle","New York","United States",,"N3943F","36843","false","Aviation","DirectorBrief","2017-02-06T05:00:00Z","2017-01-19T19:01:00Z","Minor","0","0","2","2","0","The pilot’s failure to maintain a stable descent rate and his improper landing flare, which resulted in a hard landing.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Incorrect use/operation, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Descent rate - Not attained/maintained, Environmental issues - Physical environment - Object/animal/substance - Tree(s) - Contributed to outcome",,"43.251666999999998","-73.471389000000002","CESSNA","172","AIR","1C3","ARGYLE","false","1","REC",,"PERS","091","Substantial","VMC",,"Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=94193","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/94193/pdf"
"GAA17CA012","ACC","94174","2016-10-08T13:00:00Z","Ocean Springs","Mississippi","United States",,"N3379E","17271525","false","Aviation","DirectorBrief","2016-12-15T05:00:00Z","2016-11-14T21:56:00Z","None","0","0","0","0","0","The pilot's failure to maintain airplane control while landing in windy conditions.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - (general) - Ability to respond/compensate, Environmental issues - Conditions/weather/phenomena - Wind - (general) - Effect on operation, Environmental issues - Physical environment - Object/animal/substance - Tree(s) - Contributed to outcome",,"30.389999","-88.753608","CESSNA","172","AIR","5R2","OCEAN SPRINGS","false","1","REC",,"PERS","091","Substantial","VMC",,"Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=94174","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/94174/pdf"
"ERA17CA008","ACC","94171","2016-10-07T13:43:00Z","Ashwood","Virginia","United States",,"N100UK","41224","false","Aviation","DirectorBrief","2017-08-22T04:00:00Z","2017-08-02T16:19:00Z","Serious","0","2","0","2","0","The noninstrument-rated pilot's inadequate preflight and in-flight weather planning and continued flight into instrument meteorological conditions, which resulted in impact with trees and terrain.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - Below VFR minima - Decision related to condition, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - Below VFR minima - Effect on operation, Personnel issues - Task performance - Planning/preparation - Weather planning - Pilot, Environmental issues - Physical environment - Object/animal/substance - Tree(s) - Contributed to outcome",,"37.976112000000001","-79.861946000000003","ALGIMANTAS JONUSAS","RV-10","AIR","HSP","INGALLS FIELD","true","1","REC",,"PERS","091","Substantial","IMC",,"Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=94171","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/94171/pdf"
"DCA17WA032","ACC","94468","2016-10-07T13:41:00Z","Brits, North West Province",,"South Africa",,"ZS-MPF",,"false","Aviation","",,,"None","0","0","0",,"0",,,,"-25.546388","27.928888000000001","CESSNA","172","AIR",,,"false",,,,,"NUSC","Substantial",,,"Enroute","N/A",,,"","None"
"GAA17CA013","ACC","94176","2016-10-07T13:30:00Z","San Antonio","Texas","United States",,"N4924E","18503909","false","Aviation","DirectorBrief","2017-01-18T05:00:00Z","2016-12-01T20:02:00Z","None","0","0","0","0","0","The pilot's failure to recognize the tailwind condition and maintain directional control during the landing roll, which resulted in a runway excursion.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Environmental issues - Conditions/weather/phenomena - Wind - Tailwind - Decision related to condition, Environmental issues - Conditions/weather/phenomena - Wind - Variable wind - Effect on operation, Personnel issues - Action/decision - Info processing/decision - Expectation/assumption - Pilot, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - ATC personnel",,"29.537776000000001","-98.474165999999997","CESSNA","A185","AIR","SAT","SAN ANTONIO INTL","false","1","REC",,"PERS","091","Substantial","VMC",,"Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=94176","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/94176/pdf"
"CEN17LA015","ACC","94191","2016-10-07T13:15:00Z","Livingston","Texas","United States",,"N522LM","76","false","Aviation","DirectorBrief","2017-09-06T04:00:00Z","2017-07-17T11:40:00Z","None","0","0","0","0","0","A total loss of engine power for reasons that could not be determined based on the available information.","Not determined - Not determined - (general) - (general) - Unknown/Not determined, Aircraft - Aircraft power plant - Ignition system - Magneto/distributor - Failure",,"30.679445000000001","-95.013335999999995","Milholland","Kelly D","AIR","OOR","Livingston Municipal Airport","true","1","REC",,"PERS","091","Substantial","VMC",,"Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=94191","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/94191/pdf"
"GAA17CA016","ACC","94185","2016-10-07T13:00:00Z","Calhan","Colorado","United States",,"N507SR","003-5/6-507","false","Aviation","DirectorBrief","2017-07-05T04:00:00Z","2017-06-08T17:18:00Z","None","0","0","0","0","0","The pilot’s failure to maintain directional control during takeoff, which resulted in a runway excursion.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Environmental issues - Physical environment - Object/animal/substance - (general) - Contributed to outcome",,"39.049999","-104.293052","ROBINSON STEWART J","BEARHAWK","AIR","5V4","CALHAN","true","1","REC",,"PERS","091","Substantial","VMC",,"Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=94185","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/94185/pdf"
"ANC17WA002","ACC","94186","2016-10-06T20:50:00Z","Blackfalds",,"Canada",,"C-GWBD",,"false","Aviation","",,,"Fatal","1","0","0","1","0",,,,,,"STEEN","SKYBOLT","AIR",,,"true",,,,,,"Substantial",,,"Enroute","N/A",,,"","None"
"ERA17LA007","ACC","94170","2016-10-06T17:00:00Z","Plymouth","Connecticut","United States",,"N83165","HM14/360-JB-1","false","Aviation","DirectorBrief","2020-08-10T04:00:00Z","2020-06-10T12:49:00Z","Serious","0","1","0","1","0","A partial loss of engine power for reasons that could not be determined based on the available information.","Not determined - Not determined - (general) - (general) - Unknown/Not determined",,"41.633335000000002","-73.046668999999994","James Bruton","FLYING FLEA","AIR","N41","WATERBURY","true","1","REC",,"PERS","091","Substantial","VMC",,"Maneuvering","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=94170","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/94170/pdf"
"CEN17FA012","ACC","94162","2016-10-06T16:45:00Z","Lino Lakes","Minnesota","United States",,"N4035G","502","false","Aviation","DirectorBrief","2017-05-16T04:00:00Z","2017-05-11T18:36:00Z","Fatal","2","0","0","2","0","The separation of the main rotor assembly due to mast bumping.","Personnel issues - Experience/knowledge - Experience/qualifications - Recent experience w/ equipment - Pilot, Personnel issues - Action/decision - Action - Incorrect action performance - Pilot, Aircraft - Aircraft propeller/rotor - Main rotor system - Main rotor mast/swashplate - Capability exceeded",,"45.193331999999998","-93.137778999999995","FAIRCHILD HILLER","FH 1100","HELI",,,"false","1","TS",,"PERS","091","Destroyed","VMC",,"Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=94162","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/94162/pdf"
"GAA17CA017","ACC","94190","2016-10-06T16:40:00Z","Keene Valley","New York","United States",,"N4584H","17-9","false","Aviation","DirectorBrief","2016-12-15T05:00:00Z","2016-11-28T21:00:00Z","None","0","0","0","0","0","The pilot's failure to use the proper hand propping procedures, resulting in a runaway airplane and an impact with trees.","Personnel issues - Task performance - Use of equip/info - Use of policy/procedure - Pilot, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Aircraft - Aircraft systems - Landing gear system - Brake - Not installed/available, Environmental issues - Physical environment - Object/animal/substance - Tree(s) - Effect on equipment",,"44.221111000000001","-73.787497999999999","PIPER","PA 17","AIR","1I1","MARCY FIELD","false","1","REC",,"PERS","091","Substantial","VMC",,"Standing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=94190","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/94190/pdf"
"GAA17CA014","ACC","94183","2016-10-06T16:20:00Z","Phoenix","Arizona","United States",,"N602ND","172S11253","false","Aviation","DirectorBrief","2017-07-05T04:00:00Z","2017-06-14T20:51:00Z","None","0","0","0","0","0","The flight instructor’s delayed remedial action, which resulted in his failure to maintain directional control during a go-around and a runway excursion.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Instructor/check pilot, Environmental issues - Physical environment - Object/animal/substance - Sign/marker - Effect on operation",,"33.307777000000002","-111.65555500000001","CESSNA","172","AIR","IWA","PHOENIX-MESA GATEWAY","false","1","REC",,"INST","091","Substantial","VMC","UND AEROSPACE FOUNDATION","Takeoff","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=94183","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/94183/pdf"
"GAA17CA010","ACC","94164","2016-10-06T12:00:00Z","Boca Reservoir","California","United States",,"N786AB","TCQ1211086","false","Aviation","DirectorBrief","2016-12-15T05:00:00Z","2016-11-08T19:13:00Z","None","0","0","0","0","0","The pilot's decision to continue the taxi on unsuitable muddy terrain, which resulted in a nose-over.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Physical environment - Runway/land/takeoff/taxi surface - Soft surface - Effect on operation, Environmental issues - Physical environment - Terrain - Wet/muddy terrain - Effect on operation",,"39.389999000000003","-120.095001","JOE SALOMONE","SUPER CUB SQ2","AIR",,,"true","1","REC",,"PERS","091","Substantial","VMC",,"Taxi","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=94164","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/94164/pdf"
"GAA17CA015","ACC","94184","2016-10-06T10:30:00Z","Rifle","Colorado","United States",,"N4210C","108-5210","false","Aviation","DirectorBrief","2016-12-15T05:00:00Z","2016-11-17T21:05:00Z","None","0","0","0","0","0","The pilot's failure to maintain directional control during the landing roll, which resulted in a runway excursion.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Environmental issues - Physical environment - Object/animal/substance - (general) - Contributed to outcome",,"39.526943000000003","-107.719444","STINSON","108","AIR","RIL","GARFIELD COUNTY RGNL","false","1","REC",,"PERS","091","Substantial","VMC",,"Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=94184","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/94184/pdf"
"GAA17CA019","ACC","94197","2016-10-06T10:15:00Z","Hanna","Wyoming","United States",,"N4457Z","18-8804","false","Aviation","DirectorBrief","2017-01-18T05:00:00Z","2016-12-05T18:28:00Z","None","0","0","0","0","0","The pilot's failure to maintain directional control during the landing roll in shifting wind conditions.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Environmental issues - Conditions/weather/phenomena - Wind - Sudden wind shift - Ability to respond/compensate, Environmental issues - Physical environment - Object/animal/substance - Fence/fence post - Contributed to outcome",,"42.116664","-106.716667","PIPER","PA18","AIR",,,"false","1","REC",,"BUS","091","Substantial","VMC",,"Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=94197","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/94197/pdf"
"ERA17LA006","ACC","94169","2016-10-06T10:15:00Z","Hollywood","Alabama","United States",,"N8560P","24-4017","false","Aviation","DirectorBrief","2019-03-18T04:00:00Z","2018-12-11T14:39:00Z","None","0","0","0","0","0","A failure of the fuel tank selector valve in a partially closed position, which resulted in fuel starvation to the engine and a total loss of engine power.","Aircraft - Aircraft systems - Fuel system - Fuel selector/shutoff valve - Malfunction, Environmental issues - Physical environment - (general) - (general) - Contributed to outcome",,"34.692222000000001","-86.010002","PIPER","PA24","AIR","4A6","Scottsboro Municipal","false","1","REC",,"INST","091","Substantial","VMC",,"Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=94169","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/94169/pdf"
"ENG17WA002","INC","94218","2016-10-06T04:00:00Z","Wanaka",,"New Zealand",,"ZK-IJW","LN016","false","Aviation","",,,"None","0","0","0",,"0",,,,,,"MD HELICOPTER","500","HELI",,,"false",,"TS",,,,"Minor",,,"Standing","N/A",,,"","None"
"DCA17CA005","ACC","94180","2016-10-05T17:25:00Z","Denver","Colorado","United States",,"N8324A","35966","false","Aviation","DirectorBrief","2020-04-06T04:00:00Z","2020-04-16T12:13:00Z","Serious","0","1","0","1","0","the flight attendant losing her balance as she was removing her carry-on baggage resulted in her falling against an arm rest causing the serious injury.","Personnel issues - Task performance - (general) - (general) - Cabin crew",,"39.861666999999997","-104.673057","BOEING","737-8H4","AIR","KDEN","Denver International Airport","false","2",,"SCHD",,"121","None","Unknown","Southwest Airlines","Standing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=94180","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/94180/pdf"
"GAA17CA011","ACC","94172","2016-10-05T15:00:00Z","Bellingham","Washington","United States",,"N724NF","251","false","Aviation","DirectorBrief","2017-02-06T05:00:00Z","2017-01-18T19:40:00Z","None","0","0","0","0","0","The pilot’s failure to maintain directional control during the takeoff roll in crosswind conditions, which resulted in a runway excursion.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Effect on equipment, Environmental issues - Physical environment - Object/animal/substance - Sign/marker - Contributed to outcome",,"48.786665999999997","-122.537498","FULLER NEIL H","GLASAIR SH 2","AIR","BLI","BELLINGHAM INTL","true","1","REC",,"PERS","091","Substantial","VMC",,"Takeoff","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=94172","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/94172/pdf"
"GAA17CA025","ACC","94221","2016-10-05T12:00:00Z","Kapolei","Hawaii","United States",,"N429ES","17280296","false","Aviation","DirectorBrief","2017-01-18T05:00:00Z","2016-12-05T16:55:00Z","None","0","0","0","0","0","The pilot’s use of an excessive pitch attitude during the landing flare, which resulted in a bounced landing.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Pitch control - Not attained/maintained",,"21.302778","-158.07861299999999","CESSNA","172","AIR","JRF","KALAELOA (JOHN RODGERS FIELD)","false","1","REC",,"PERS","091","Substantial","VMC",,"Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=94221","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/94221/pdf"
"GAA17CA023","ACC","94219","2016-10-05T11:45:00Z","Palmer","Alaska","United States",,"N8895H","NAV-4-895","false","Aviation","DirectorBrief","2017-01-18T05:00:00Z","2016-12-01T20:15:00Z","None","0","0","0","0","0","The pilot's failure to extend the landing gear for landing.","Personnel issues - Action/decision - Action - Forgotten action/omission - Pilot, Aircraft - Aircraft systems - Landing gear system - Landing gear selector - Not used/operated, Environmental issues - Task environment - Physical workspace - Noise - Awareness of condition, Personnel issues - Task performance - Use of equip/info - Use of checklist - Pilot",,"61.595001000000003","-149.088607","NORTH AMERICAN","NAVION","AIR","PAQ","PALMER MUNI","false","1","REC",,"PERS","091","Substantial","VMC",,"Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=94219","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/94219/pdf"
"WPR17LA002","ACC","94148","2016-10-05T09:00:00Z","Gila Bend","Arizona","United States",,"N175SF","69-16713","false","Aviation","DirectorBrief","2019-07-08T04:00:00Z","2019-04-25T20:48:00Z","Minor","0","0","1","1","0","The separation of the 90° tail rotor gearbox assembly as a result of fatigue to the tail rotor gearbox input quill assembly attachment studs due to the helicopter experiencing highly repetitive agricultural flight profiles for which it was not designed.","Aircraft - Aircraft propeller/rotor - Tail rotor drive system - Tail rotor gearbox - Capability exceeded, Aircraft - Aircraft propeller/rotor - Tail rotor drive system - Tail rotor gearbox - Fatigue/wear/corrosion",,"32.975555","-112.72861399999999","Tamarack Helicopters Inc","UH-1H","HELI",,,"false","1","TS",,"AAPL","137","Substantial","VMC","Farm Ag Enterprises","Maneuvering","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=94148","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/94148/pdf"
"CEN17FA005","ACC","94140","2016-10-04T18:26:00Z","Hitchcock","Texas","United States",,"N76S","TD-605","false","Aviation","DirectorBrief","2017-11-13T05:00:00Z","2017-10-20T14:45:00Z","Fatal","1","1","0","2","0","The flight instructor's loss of control during an aerodynamic stall demonstration, which resulted in an inadvertent spin from which he was unable to recover. Contributing to the accident was the flight instructor's lack of familiarity with the airplane's stall characteristics.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Instructor/check pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - (general) - Not attained/maintained, Personnel issues - Experience/knowledge - Experience/qualifications - Total experience w/ equipment - Instructor/check pilot",,"29.273056","-95.071387999999999","BEECH","D95A","AIR",,,"false","2","REC",,"INST","091","Destroyed","VMC",,"Maneuvering","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=94140","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/94140/pdf"
"CEN17LA006","ACC","94142","2016-10-04T15:11:00Z","Wilmot","Wisconsin","United States",,"N46377","17257226","false","Aviation","DirectorBrief","2017-01-18T05:00:00Z","2016-11-09T17:52:00Z","None","0","0","0","0","0","A failure of the No. 1 piston pin plug due to corrosion in the cylinder barrel, which resulted in oil contamination, oil starvation to the crankshaft connecting rod bearings, and a subsequent partial loss of engine power.","Aircraft - Aircraft power plant - Engine (reciprocating) - Recip eng cyl section - Fatigue/wear/corrosion, Aircraft - Aircraft power plant - Engine (reciprocating) - Recip eng cyl section - Failure",,"42.511665000000001","-88.208884999999995","CESSNA","172K","AIR",,,"false","1","REC",,"PERS","091","Substantial","VMC",,"Maneuvering","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=94142","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/94142/pdf"
"GAA17CA007","ACC","94157","2016-10-04T11:00:00Z","Galesburg","Illinois","United States",,"N400KX","T18208212","false","Aviation","DirectorBrief","2016-12-15T05:00:00Z","2016-11-08T19:28:00Z","None","0","0","0","0","0","The pilot's improper landing flare, which resulted in a bounced, hard landing.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Not attained/maintained, Environmental issues - Conditions/weather/phenomena - Wind - Gusts - Effect on operation",,"40.938330999999998","-90.431387999999998","CESSNA","T182","AIR","GBG","GALESBURG MUNI","false","1","REC",,"BUS","091","Substantial","VMC",,"Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=94157","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/94157/pdf"
"GAA17CA052","ACC","94321","2016-10-04T10:00:00Z","Portsmouth","New Hampshire","United States",,"N710GC","40040","false","Aviation","DirectorBrief","2017-01-18T05:00:00Z","2016-12-07T16:21:00Z","None","0","0","0","0","0","The pilot’s failure to go around after recognizing that the airplane was high and fast, which resulted in a long landing on a wet runway and a runway excursion.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Not attained/maintained, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Surface speed/braking - Not attained/maintained, Environmental issues - Physical environment - Runway/land/takeoff/taxi surface - Wet surface - Effect on operation",,"43.778056999999997","-71.753889999999998","CHAUDOIN GEORGE S","RV 10","AIR","1P1","PLYMOUTH MUNI","true","1","REC",,"PERS","091","Substantial","VMC",,"Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=94321","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/94321/pdf"
"WPR17LA005","ACC","94196","2016-10-04T09:10:00Z","Waimea","Hawaii","United States",,"N311VT","0229E","false","Aviation","DirectorBrief","2018-01-25T05:00:00Z","2017-11-02T21:15:00Z","None","0","0","0","0","0","Impact of the lift cable after it exited the helicopter during liftoff with the main rotor (MR) blades, which resulted in the separation of an MR blade tip and the vertical vibration of the helicopter.","Environmental issues - Physical environment - Object/animal/substance - (general) - Effect on operation",,"20.112221999999999","-155.68583599999999","MCDONNELL DOUGLAS HELICOPTER","369E","HELI",,,"false","1","TS","NSCH",,"135","Substantial","VMC","VOLCANO HELICOPTERS INC","Initial Climb","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=94196","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/94196/pdf"
"ENG17WA001","ACC","94134","2016-10-04T04:55:00Z","Aldergrove",,"United Kingdom",,"OE-IAG","25168","false","Aviation","",,,"None","0","0","0",,"0",,,,"54.655555","-6.2230549999999996","BOEING","737","AIR","EGAA","Belfast International Airport","false",,,,,,,"Unknown",,"Landing","N/A",,,"","None"
"CEN17LA011","ACC","94159","2016-10-03T18:00:00Z","Fulshear","Texas","United States",,"N83WR","103","false","Aviation","DirectorBrief","2017-03-06T05:00:00Z","2017-01-19T13:14:00Z","None","0","0","0","0","0","A partial loss of engine power due to the improper assembly of the mechanical fuel pump.","Aircraft - Aircraft systems - Fuel system - Fuel pumps - Malfunction, Aircraft - Aircraft systems - Fuel system - (general) - Capability exceeded, Aircraft - Aircraft systems - Fuel system - Fuel pumps - Incorrect service/maintenance",,"29.652221000000001","-95.842498000000006","FOKKER","DR-1","AIR","X09","COVEY TRAILS","true","1","REC",,"FLTS","091","Substantial","VMC",,"Initial Climb","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=94159","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/94159/pdf"
"ERA17WA004","ACC","94158","2016-10-03T15:30:00Z","Contamana",,"Peru",,"OB-1998-P","208B2265","false","Aviation","",,,"None","0","0","0","0","0",,,,"-7.3355550000000003","-74.993056999999993","CESSNA","208","AIR","SPCM","Contamana Airport","false","1",,,,"NUSN","Substantial",,"North American Floatplane Service S.A.C.","Taxi","N/A",,,"","None"
