"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N#","SerialNumber","HasSafetyRec","Mode","ReportType","OriginalPublishedDate","DocketOriginalPublishedDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","OnboardInjuryCount","OnGroundInjuryCount","ProbableCause","Findings","EventID","Latitude","Longitude ","Make","Model","AirCraftCategory","AirportID","AirportName","AmateurBuilt","NumberOfEngines","EngineType","Scheduled","PurposeOfFlight","FAR","AirCraftDamage","WeatherCondition","Operator","BroadPhaseofFlight","ReportStatus","RepGenFlag","MostRecentReportType","DocketUrl","ReportUrl"
"ERA20CA307","ACC","101916","2020-09-03T11:21:00Z","Morrisville","Vermont","United States",,"N170JS","19546","false","Aviation","DirectorBrief","2021-06-24T04:00:00Z","2021-04-22T19:00:00Z","Serious","0","1","0","1",,"The pilot's failure to maintain directional control and subsequent exceedance of the airplane's critical angle of attack during takeoff, which resulted in an aerodynamic stall and collision with terrain.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Angle of attack - Capability exceeded",,"44.536945000000003","-72.613890999999995","Cessna","170","AIR","MVL","Morrisville-Stowe State","false","1","REC",,"PERS","091","Substantial","VMC",,"Takeoff","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=101916","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/101916/pdf"
"ERA20LA306","ACC","101915","2020-09-03T08:46:00Z","Hawkinsville","Georgia","United States",,"N30529","H80-108","false","Aviation","DirectorBrief","2021-06-24T04:00:00Z","2021-05-12T19:00:00Z","Serious","0","1","0","1",,"The pilot's failure to maintain clearance from an antenna tower while maneuvering during an agricultural application flight while flying directly toward the sun.","Personnel issues - Psychological - Attention/monitoring - Monitoring environment - Pilot, Environmental issues - Physical environment - Object/animal/substance - Tower/antenna (incl guy wires) - Effect on operation, Environmental issues - Conditions/weather/phenomena - Light condition - Glare - Effect on personnel",,"32.195278000000002","-83.475830000000002","THRUSH","S2R-H80","AIR",,,"false","1","TP",,"AAPL","091","Substantial","VMC","Dawson Brothers Spraying Service Inc","Maneuvering","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=101915","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/101915/pdf"
"CEN20LA378","ACC","101914","2020-09-03T07:15:00Z","Oklahoma City","Oklahoma","United States",,"N5178J","340A0013","false","Aviation","DirectorBrief","2022-06-03T04:00:00Z","2022-05-19T04:00:00Z","None","0","0","0","0","0","A failure of the windscreen for reasons that could not be determined based on available evidence.","Aircraft - Aircraft structures - Windows-windshield system - Flight compartment windows - Failure",,"35.469852000000003","-97.519767000000002","Cessna","340","AIR","KHSD",,"false","2","REC",,"PERS","091","Substantial","VMC","Skymed Llc","Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=101914","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/101914/pdf"
"CEN20LA375","ACC","101907","2020-09-02T12:13:00Z","Brighton","Colorado","United States",,"N153JW","M09HV6COHK0153","false","Aviation","DirectorBrief","2022-07-12T04:00:00Z","2022-07-01T19:00:00Z","Fatal","1","0","0","1","0","The pilot’s loss of airplane control while maneuvering in the traffic pattern.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Not determined - Not determined - (general) - (general) - Unknown/Not determined",,"39.994720000000001","-104.71389000000001","Titan","Mustang T-51","AIR","CO12","Van Aire","true","1","REC",,"PERS","091","Substantial","VMC",,"Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=101907","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/101907/pdf"
"CEN20LA374","ACC","101905","2020-09-01T20:07:00Z","Walker","Minnesota","United States",,"N8957W","28-10531","false","Aviation","DirectorBrief","2022-10-12T04:00:00Z","2022-10-04T04:00:00Z","Fatal","1","0","0","1","0","The pilot’s impairment from the effects of an undiagnosed brain tumor.","Personnel issues - Physical - Impairment/incapacitation - Illness/injury - Pilot",,"47.205601000000001","-94.422640000000001","PIPER","PA28","AIR","Y49","Walker Muni","false","1","REC","NSCH","PERS","091","Substantial","VMC",,"Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=101905","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/101905/pdf"
"CEN20LA373","ACC","101897","2020-09-01T12:45:00Z","Midland","Michigan","United States",,"N5939P","24-1029","false","Aviation","DirectorBrief","2022-10-12T04:00:00Z","2022-09-30T04:00:00Z","Fatal","1","1","0","2",,"The loss of engine power due to fuel starvation.","Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid level, Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot",,"43.758056000000003","-84.266113000000004","Piper","PA24","AIR",,,"false","1","REC",,"PERS","091","Substantial","VMC",,"Initial Climb","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=101897","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/101897/pdf"
"CEN20LA377","ACC","101913","2020-09-01T11:00:00Z","Coleman","Michigan","United States",,"N909C","108-3909","false","Aviation","DirectorBrief","2022-06-21T04:00:00Z","2022-06-10T16:00:00Z","None","0","0","0","0",,"The pilot’s improper installation of the generator drive gear, which resulted in a total loss of engine power.","Aircraft - Aircraft power plant - Ignition system - Magneto/distributor - Failure, Personnel issues - Task performance - Inspection - Post maintenance inspection - Maintenance personnel, Personnel issues - Task performance - Maintenance - Installation - Pilot",,"43.756667999999998","-84.585830000000001","Stinson","108-3","AIR",,,"false","1","REC","NSCH","PERS","091","Substantial","VMC",,"Standing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=101913","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/101913/pdf"
"ERA20LA305","ACC","101906","2020-08-31T19:00:00Z","Luray","Virginia","United States",,"N7323K","20-268","false","Aviation","DirectorBrief","2022-06-28T04:00:00Z","2022-06-23T04:00:00Z","Fatal","1","0","0","1",,"The noninstrument-rated pilot’s continued visual flight into instrument meteorological conditions, which resulted in spatial disorientation, a loss of control, and collision with terrain.","Personnel issues - Experience/knowledge - Experience/qualifications - Qualification/certification - Pilot, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Personnel issues - Psychological - Perception/orientation/illusion - Spatial disorientation - Pilot, Personnel issues - Task performance - Planning/preparation - Weather planning - Pilot",,"38.640377000000001","-78.307158000000001","Piper","PA20","AIR",,,"false","1","REC",,"PERS","091","Destroyed","IMC",,"Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=101906","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/101906/pdf"
"WPR20CA312","ACC","101997","2020-08-30T22:00:00Z","Fortuna","California","United States",,"N982SB","LJ-1518","false","Aviation","DirectorBrief","2021-08-24T04:00:00Z","2021-07-12T11:00:00Z","None","0","0","0","0",,"A collision with a deer while landing at night.","Environmental issues - Physical environment - Object/animal/substance - Animal(s)/bird(s) - Effect on equipment, Environmental issues - Conditions/weather/phenomena - Light condition - Dark - Effect on operation",,"40.553890000000003","-124.13276999999999","Beechcraft","C90A","AIR","FOT","ROHNERVILLE","false","2","TP","NSCH",,"135","Substantial","VMC","Guardian Flight, Llc","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=101997","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/101997/pdf"
"ANC20LA086","ACC","101898","2020-08-30T19:00:00Z","Wasilla","Alaska","United States",,"N4214H","14-101","false","Aviation","DirectorBrief","2021-12-15T05:00:00Z","2021-09-08T11:00:00Z","Serious","0","1","0","1",,"The pilot’s failure to maintain airplane control during an attempted go-around in gusting wind conditions, which resulted in impact with trees.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - (general) - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Physical environment - Object/animal/substance - Tree(s) - Effect on operation, Environmental issues - Conditions/weather/phenomena - Wind - Gusts - Effect on operation",,"61.616942999999999","-149.32167000000001","Piper","PA 14","AIR","0AK1","Anderson Lake","false",,"REC",,"PERS","091","Substantial","VMC",,"Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=101898","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/101898/pdf"
"CEN20LA436","ACC","102358","2020-08-30T17:30:00Z","Hartford","Wisconsin","United States",,"N88204","15821","false","Aviation","DirectorBrief","2021-08-24T04:00:00Z","2021-07-02T18:00:00Z","None","0","0","0","0","0","The pilot’s loss of situation awareness which resulted in landing in a grass area and the subsequent collision with a runway marker.","Personnel issues - Action/decision - Info processing/decision - Identification/recognition - Pilot, Environmental issues - Physical environment - Object/animal/substance - Sign/marker - Decision related to condition",,"43.348875999999997","-88.390264999999999","PIPER","J3","AIR","HXF","Hartford Municipal Airport","false","1","REC",,"PERS","091","Substantial","VMC",,"Taxi","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=102358","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/102358/pdf"
"ERA20CA300","ACC","101886","2020-08-30T14:56:00Z","Millington","Maryland","United States",,"N3707U","18255107","false","Aviation","DirectorBrief","2021-06-24T04:00:00Z","2021-04-19T19:00:00Z","None","0","0","0","0",,"The pilot’s misidentification of a corn field for the destination airport’s runway, and a subsequent aerodynamic stall at low altitude while attempting to land.","Personnel issues - Psychological - Perception/orientation/illusion - Geographic disorient (lost) - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"39.291846999999997","-75.802206999999996","Cessna","182","AIR","MD1","MASSEY AERODROME","false","1","REC",,"GLDT","091","Substantial","VMC",,"Maneuvering","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=101886","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/101886/pdf"
"GAA20WA133","ACC","101911","2020-08-30T14:12:00Z","Fur airport",,"Denmark",,"D-EQCA",,"false","Aviation","",,,"Fatal","4","0","0","4","0",,,,,,"COMMANDER","114","AIR",,,"false",,,,,"NUSN","Destroyed",,,"Initial Climb","N/A",,,"","None"
"CEN20LA370","ACC","101884","2020-08-30T13:45:00Z","Bryan","Texas","United States",,"N7469P","24-2660","false","Aviation","DirectorBrief","2022-07-12T04:00:00Z","2022-06-30T19:00:00Z","Fatal","3","1","0","4",,"A total loss of engine power on takeoff due to fuel starvation.","Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid level, Personnel issues - Task performance - Use of equip/info - Use of available resources - Pilot",,"30.715669999999999","-96.331322999999998","Piper","PA24","AIR","CFD","Coulter Field","false","1","REC",,"PERS","091","Substantial","VMC",,"Takeoff","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=101884","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/101884/pdf"
"ANC20CA091","ACC","101938","2020-08-30T13:30:00Z","Lime Village","Alaska","United States",,"N107L","18503535","false","Aviation","DirectorBrief",,"2021-09-08T11:00:00Z","None","0","0","0","0",,"The pilot’s loss of control during the landing flare, which resulted in an impact with trees.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Heading/course - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot, Environmental issues - Physical environment - Object/animal/substance - Tree(s) - Effect on operation, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Effect on operation",,"61.563887999999999","-156.22778","Cessna","A185","AIR",,,"false","1","REC","NSCH","BUS","135","Substantial","VMC",,"Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=101938","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/101938/pdf"
"CEN20LA372","ACC","101891","2020-08-30T12:00:00Z","Ray","Michigan","United States",,"N698D","414-0046","false","Aviation","DirectorBrief","2022-07-12T04:00:00Z","2022-06-29T19:00:00Z","Minor","0","0","1","1",,"The pilot’s loss of directional control on takeoff.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"42.736752000000003","-82.888838000000007","Cessna","414","AIR","57D","Ray Community","false","2","REC",,"PERS","091","Substantial","VMC",,"Takeoff","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=101891","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/101891/pdf"
"ERA20CA303","ACC","101902","2020-08-29T12:20:00Z","PUNTA GORDA","Florida","United States",,"N354DM","6092","false","Aviation","DirectorBrief","2021-06-24T04:00:00Z","2021-04-19T19:00:00Z","None","0","0","0","0","0","An inadvertent opening of the airplane’s canopy on takeoff, which resulted in a loss of control and runway excursion.","Aircraft - Aircraft structures - Doors - Passenger/crew doors - Not specified, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Pitch control - Attain/maintain not possible",,"26.918887999999999","-81.990836999999999","ZENITH","CH601","AIR","PGD","Punta Gorda","true","1","REC",,"PERS","091","Substantial","VMC",,"Takeoff","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=101902","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/101902/pdf"
"DCA20WA142","ACC","101890","2020-08-29T04:00:00Z","Tokyo",,"Japan",,"JA73NM",,"false","Aviation","",,,"None","0","0","0","0","0",,,,,,"BOEING","737","AIR",,,"false",,,,,"NUSC","Substantial",,,"Initial Climb","N/A",,,"","None"
"CEN20LA367","ACC","101881","2020-08-29T01:23:00Z","Lawrenceville","Illinois","United States",,"N607SR","2532","false","Aviation","DirectorBrief","2022-06-07T04:00:00Z","2022-05-24T04:00:00Z","Fatal","1","0","0","1",,"The pilot’s controlled flight into terrain as a result of his failure to properly execute an instrument approach and maintain clearance from trees in night instrument meteorological conditions.  Contributing to the accident was the pilot’s unfamiliarity with a newly installed avionics system.","Personnel issues - Psychological - Attention/monitoring - Monitoring environment - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Not attained/maintained, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Descent/approach/glide path - Not attained/maintained, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - Fog - Effect on operation, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - Low visibility - Effect on operation, Environmental issues - Conditions/weather/phenomena - Light condition - Dark - Effect on operation",,"38.789721999999998","-87.605002999999996","Cirrus","SR22","AIR","LWV","Lawrenceville-Vincennes Intl","false","1","REC",,"PERS","091","Destroyed","IMC",,"Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=101881","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/101881/pdf"
"GAA20WA134","ACC","101963","2020-08-28T16:15:00Z","Teresina",,"Brazil",,"PT-AFN","D-2723","false","Aviation","",,,"Fatal","1","0","0","1","0",,,,"-5.0744439999999997","-42.692779000000002","BEECH","35","AIR",,,"false",,,,,"NUSN","Destroyed",,,"Initial Climb","N/A",,,"","None"
"ERA20CA304","ACC","101903","2020-08-28T15:50:00Z","Charlottesville","Virginia","United States",,"N508TE","1110","false","Aviation","DirectorBrief","2021-06-24T04:00:00Z","2021-04-22T19:00:00Z","None","0","0","0","0",,"The student pilot’s improper landing flare, which resulted in a hard, bounced landing and a nose landing gear collapse.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Student/instructed pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Incorrect use/operation, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Descent/approach/glide path - Not attained/maintained",,"38.139719999999997","-78.452224000000001","TECNAM","P92","AIR","CHO","Charlottesville-Albemarle","false","1","REC",,"INST","091","Substantial","VMC","Heart of Virginia Aviation Inc","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=101903","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/101903/pdf"
"DCA20WA140","ACC","101876","2020-08-28T11:55:00Z","Bucure?ti",,"Romania",,"N423AX","27569","false","Aviation","",,,"None","0","0","0","0","0",,,,"44.495849999999997","26.081251000000002","Boeing","767","AIR",,,"false","2",,"NSCH",,"121","Substantial",,"Omni Air International","Landing","N/A",,"Prelim","","None"
"WPR20WA294","ACC","101896","2020-08-28T11:30:00Z","Lago",,"Nigeria",,"5N-BQW",,"false","Aviation","",,,"None","0","0","0",,"0",,,,,,"BELL","206","HELI","DNMM",,"false",,,,,"NUSN","Destroyed",,,"Unknown","N/A",,,"","None"
"WPR20LA291","ACC","101887","2020-08-28T11:00:00Z","Tusayan","Arizona","United States",,"N3422L","U206-0722","false","Aviation","DirectorBrief","2022-07-19T04:00:00Z","2022-07-08T14:00:00Z","Minor","0","0","1","1",,"A total loss of engine power due to fuel starvation as a result of contamination in the airplane’s fuel system.","Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid condition, Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid level",,"35.936110999999997","-112.13137999999999","Cessna","TU206","AIR","KGCN","Grand Canyon National Park Apt","false","1","REC",,"SKYD","091","Substantial","VMC",,"Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=101887","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/101887/pdf"
"ERA20LA297","ACC","101877","2020-08-28T09:02:00Z","Pembroke Park","Florida","United States",,"N900DT","3056","false","Aviation","DirectorBrief","2022-09-21T04:00:00Z","2022-09-13T19:00:00Z","Fatal","2","0","0","2",,"A total loss of engine power due to fuel exhaustion. Contributing to the fuel exhaustion was the fatigue fracture of an electrical wire in the tank unit or fuel transmitter, which likely resulted in an inaccurate fuel quantity indication.","Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid level, Aircraft - Aircraft systems - Fuel system - Fuel quantity sensor - Fatigue/wear/corrosion",,"25.994443","-80.170828999999998","Rockwell","500","AIR",,,"false","2","REC",,"INST","091","Destroyed","VMC","CONQUEST AIR","Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=101877","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/101877/pdf"
"ERA20CA298","ACC","101878","2020-08-27T14:00:00Z","Milton","Delaware","United States",,"N628JB","23492","false","Aviation","DirectorBrief","2021-06-24T04:00:00Z","2021-04-19T19:00:00Z","Minor","0","0","2","2","0","The pilot and owner’s failure to adequately communicate and establish an understanding of who was flying the airplane, and their failure to take timely action to avoid a collision with terrain.","Personnel issues - Task performance - Communication (personnel) - Lack of communication - Pilot, Personnel issues - Task performance - Communication (personnel) - Lack of communication - Owner/builder, Personnel issues - Action/decision - Action - Delayed action - Owner/builder, Personnel issues - Action/decision - Action - Delayed action - Pilot",,"38.810276000000002","-75.237776999999994","Vans","RV6","AIR","DE25","Eagle Crest-Hudson","true","1","REC",,"PERS","091","Substantial","VMC",,"Maneuvering","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=101878","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/101878/pdf"
"ANC20LA085","ACC","101873","2020-08-27T13:53:00Z","Fairbanks","Alaska","United States",,"N714KH, N7498L","18504400, 18-7609017","false","Aviation","DirectorBrief","2023-04-26T04:00:00Z","2022-12-21T15:00:00Z","Fatal","2","2","0","4",,"The PA-18 pilot’s failure to see and avoid the Cessna 185 as it was landing. Contributing to the accident was the PA-18 pilot’s failure to hear the traffic advisory provided by the air traffic control tower.","Personnel issues - Task performance - Communication (personnel) - Lack of communication - Pilot",,"64.811670000000007","-147.92444","Cessna, Piper","A185, PA18","AIR, AIR","AK28","Chena Marina","false, false","1","REC","NSCH","PERS","135, 091","Destroyed, Substantial","VMC",,"Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=101873","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/101873/pdf"
"ERA20LA299","ACC","101879","2020-08-27T12:25:00Z","Weston","Florida","United States",,"N65645","17275797","false","Aviation","DirectorBrief","2022-09-07T04:00:00Z","2022-08-25T19:00:00Z","None","0","0","0","0","0","A total loss of engine power due to the failure of the Nos. 1 and 3 connecting rods from lack of lubrication.","Aircraft - Aircraft power plant - Engine (reciprocating) - Recip engine power section - Failure, Aircraft - Fluids/misc hardware - Fluids - Oil - Not specified",,"26.018332999999998","-80.760276000000005","Cessna","172","AIR",,,"false","1","REC",,"INST","091","Substantial","VMC","Wayman Aviation Academy","Maneuvering","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=101879","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/101879/pdf"
"ERA20LA302","ACC","101892","2020-08-27T11:54:00Z","Fletcher","North Carolina","United States",,"N9341N","28R-35042","false","Aviation","DirectorBrief","2022-10-05T04:00:00Z","2022-09-16T04:00:00Z","None","0","0","0","0","0","A partial loss of engine power for reasons that could not be determined based on available evidence.","Not determined - Not determined - (general) - (general) - Unknown/Not determined",,"35.470001000000003","-82.447776000000005","Piper","PA28R","AIR","NC67","Six Oaks","false","1","REC",,"PERS","091","Substantial","VMC",,"Takeoff","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=101892","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/101892/pdf"
"CEN20CA366","ACC","101872","2020-08-27T11:15:00Z","Brighton","Colorado","United States",,"N36SC","001","false","Aviation","DirectorBrief","2021-08-31T04:00:00Z","2021-07-30T18:00:00Z","Minor","0","0","2","2",,"The pilot’s excessive application of wheel brakes during the landing roll that caused the airplane to nose over.","Aircraft - Aircraft oper/perf/capability - Aircraft capability - Braking capability - Incorrect use/operation, Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"39.983333000000002","-104.70444000000001","Jewett","SC-360","AIR","CO12","Van Aire Airport","true","1","REC",,"INST","091","Substantial","VMC","Medical Management Inc.","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=101872","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/101872/pdf"
"WPR20LA289","ACC","101871","2020-08-27T06:30:00Z","Redding","California","United States",,"N1550G","E-2484","false","Aviation","DirectorBrief","2022-12-06T05:00:00Z","2022-11-02T14:00:00Z","Fatal","2","2","0","4","0","The pilot’s failure to recognize the airplane’s inadequate takeoff performance given the length of the available runway and to abort the takeoff, which resulted in a runway excursion.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Aircraft - Aircraft oper/perf/capability - Aircraft capability - Takeoff distance - Not specified",,"40.573611999999997","-122.407218","Beech","A36","AIR","O85","Benton Field","false",,"REC",,"PERS","091","Destroyed","VMC",,"Takeoff","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=101871","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/101871/pdf"
"DCA20WA139","INC","101875","2020-08-26T21:14:00Z","San Jose del Guaviere",,"Colombia",,"HK2006",,"false","Aviation","",,,"None","0","0","0","0","0",,,,,,"DOUGLAS","DC3","AIR",,,"false",,,,,"NUSC","Minor",,,"Landing","N/A",,,"","None"
"WPR20WA292","ACC","101893","2020-08-26T20:20:00Z","Springs",,"South Africa",,"ZE-OET","172-53141","false","Aviation","",,,"Fatal","1","1","0","2","0",,,,"-26.249444","28.398332","CESSNA","172","AIR",,,"false",,"REC",,,"NUSC","Substantial",,"Mach 1 Flying School","Landing","N/A",,,"","None"
"CEN20WA435","ACC","102322","2020-08-26T12:15:00Z","Gloucestershire",,"United Kingdom",,"G-CFST",,"false","Aviation","",,,"Fatal","2","0","0","2",,,,,,,"SCHLEICHER","ASH25","GLI",,,"false",,,,,"NUSN","Substantial",,,"Unknown","N/A",,"Prelim","","None"
"CEN20LA365","ACC","101867","2020-08-26T11:37:00Z","Peyton","Colorado","United States",,"N64EM","21063032","false","Aviation","DirectorBrief","2021-05-05T04:00:00Z","2021-01-28T05:00:00Z","Fatal","1","0","0","1","0","The pilot’s failure to maintain adequate airspeed and the exceedance of the airplane’s critical angle of attack during the airplane’s turn to final, resulting in an aerodynamic stall.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Angle of attack - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"38.920276000000001","-104.55804999999999","Cessna","T210","AIR","FLY","MEADOW LAKE","false","1","REC",,"PERS","091","Destroyed","VMC",,"Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=101867","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/101867/pdf"
"GAA20WA132","ACC","101910","2020-08-26T09:00:00Z","Sibari",,"Italy",,"I-CAVL",,"false","Aviation","",,,"Fatal","2","0","0","2",,,,,"39.781664999999997","16.408055999999998","AVIAMILANO","FALCO F8L","AIR",,,"false",,,"NSCH","PERS","NUSN","Destroyed",,"Aero Club Vercelli","Initial Climb","N/A",,"Prelim","","None"
"WPR20LA288","ACC","101866","2020-08-26T08:20:00Z","Chino","California","United States",,"N9540T","57340","false","Aviation","DirectorBrief","2022-07-19T04:00:00Z","2022-07-08T14:00:00Z","None","0","0","0","0",,"The failure of the engine-driven hydraulic pump, which resulted in the main landing gear not fully extending and locking into place during landing. Contributing to the accident was the failure of the emergency gear extension system for reasons that could not be determined.","Aircraft - Aircraft systems - Hydraulic power system - Pump, main - Damaged/degraded, Not determined - Not determined - (general) - (general) - Unknown/Not determined, Aircraft - Aircraft systems - Landing gear system - Gear extension and retract sys - Inoperative",,"33.974722999999997","-117.63639000000001","Cessna","210","AIR","CNO","Chino","false","1","REC",,"PERS","091","Substantial","VMC",,"Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=101866","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/101866/pdf"
"WPR20CA297","ACC","101930","2020-08-25T07:15:00Z","Givens Hot Springs","Idaho","United States",,"N334SC","50691","false","Aviation","DirectorBrief","2021-05-06T04:00:00Z","2020-10-17T14:00:00Z","None","0","0","0","0","0","Pilot's failure to maintain directional control on takeoff.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"43.416389000000002","-116.706665","Cessna","180","AIR","ID40","SUNRISE SKYPARK","false","1","REC",,"PERS","091","Substantial","VMC",,"Takeoff","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=101930","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/101930/pdf"
