"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N#","SerialNumber","HasSafetyRec","Mode","ReportType","OriginalPublishedDate","DocketOriginalPublishedDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","OnboardInjuryCount","OnGroundInjuryCount","ProbableCause","Findings","EventID","Latitude","Longitude ","Make","Model","AirCraftCategory","AirportID","AirportName","AmateurBuilt","NumberOfEngines","EngineType","Scheduled","PurposeOfFlight","FAR","AirCraftDamage","WeatherCondition","Operator","BroadPhaseofFlight","ReportStatus","RepGenFlag","MostRecentReportType","DocketUrl","ReportUrl"
"ANC23LA075","ACC","193057","2023-09-12T14:15:00Z","Healy","Alaska","United States",,"N34VV","185-0036","false","Aviation","DirectorBrief","2024-04-04T04:00:00Z","2024-04-04T17:00:00Z","None","0","0","0","0",,"The pilot’s selection of an unsuitable landing site, resulting in a nose over.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Personnel issues - Action/decision - Info processing/decision - Identification/recognition - Pilot, Environmental issues - Physical environment - Runway/land/takeoff/taxi surface - Soft surface - Effect on operation, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - (general) - Capability exceeded",,"64.159999999999997","-148.30000000000001","CESSNA","185","AIR",,,"false","1","REC",,"PERS","091","Substantial","VMC","Fly Denali INC","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=193057","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/193057/pdf"
"CEN23FA409","ACC","193049","2023-09-12T14:00:00Z","Ardoch","North Dakota","United States",,"N710TY","T660-180","false","Aviation","",,,"Fatal","1","0","0","1","0",,,,"48.178514","-97.262444000000002","Thrush Aircraft LLC","S2R-T660","AIR",,,"false","1",,,"AAPL","137","Substantial","VMC","Flyiton Ag LLC","Maneuvering","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/193049/pdf"
"GAA23WA263","ACC","193118","2023-09-12T11:27:00Z","Trier-Föhren",,"Germany",,"N19109","2974","false","Aviation","",,,"None","0","0","0","0",,,,,,,"FAIRCHILD","24 G","AIR",,,"false","1",,,,"NUSN","Substantial",,,"Landing","N/A",,"Prelim","","None"
"CEN23LA414","ACC","193109","2023-09-10T19:50:00Z","Fortuna","Missouri","United States",,"UNREG","3317","false","Aviation","DirectorBrief","2024-08-30T04:00:00Z","2024-08-30T17:00:00Z","Minor","0","0","1","1",,"The non-certificated pilot’s failure to maintain the unregistered powered parachute’s clearance from power lines.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Experience/knowledge - Experience/qualifications - Qualification/certification - Pilot, Personnel issues - Psychological - Attention/monitoring - Monitoring environment - Pilot, Not determined - Not determined - (general) - (general) - Unknown/Not determined",,"38.570217","-92.792642000000001","BUCKEYE","DREAM MACHINE","PPAR",,,"true",,,,"PERS","091","Substantial","VMC",,"Maneuvering","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=193109","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/193109/pdf"
"CEN23LA415","ACC","193115","2023-09-10T19:50:00Z","Moberly","Missouri","United States",,"N4219T","32-7240037","false","Aviation","DirectorBrief","2024-03-21T04:00:00Z","2024-03-21T17:00:00Z","None","0","0","0","0",,"The flight instructor’s inadequate fuel management that resulted in fuel starvation and a total loss of engine power during an approach for landing.","Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid management, Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid level",,"39.418368999999998","-92.438237000000001","PIPER","PA-32-300","AIR","MBY","Omar N Bradley Airport","false","1","REC","NSCH","INST","091","Substantial","VMC",,"Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=193115","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/193115/pdf"
"ANC23LA081","ACC","193100","2023-09-10T17:30:00Z","Juneau","Alaska","United States",,"N4900C","AI-18062","false","Aviation","DirectorBrief","2024-08-30T04:00:00Z","2024-08-30T17:00:00Z","Serious","0","1","0","1",,"The student pilot’s failure to maintain altitude after the airplane encountered a downdraft while maneuvering over an area of hilly terrain.","Environmental issues - Conditions/weather/phenomena - Wind - Downdraft - Effect on equipment, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Student/instructed pilot",,"58.596670000000003","-135.51560000000001","PIPER/GERBI CHARLES R","PA 18-150","AIR",,,"false","1","REC",,"PERS","091","Substantial","VMC",,"Maneuvering","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=193100","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/193100/pdf"
"GAA23WA252","ACC","193035","2023-09-10T16:28:00Z","Marsh Harbor",,"Bahamas",,"N106MR","32-8206009","false","Aviation","",,,"None","0","0","0","0",,,,,"26.446110000000001","-77.130560000000003","PIPER","PA-32-301","AIR",,,"false","1",,,,"NUSN","Substantial",,,"Initial Climb","N/A",,"Prelim","","None"
"ANC23LA073","ACC","193051","2023-09-10T13:45:00Z","Beluga","Alaska","United States",,"N124UA","18503022","false","Aviation","DirectorBrief","2024-04-04T04:00:00Z","2024-04-04T17:00:00Z","None","0","0","0","0",,"The pilot’s delayed go-around decision with insufficient runway remaining.","Personnel issues - Action/decision - Action - Delayed action - Pilot, Personnel issues - Action/decision - Action - Incorrect action performance - Pilot, Aircraft - Aircraft oper/perf/capability - Aircraft capability - Takeoff distance - Not attained/maintained",,"61.276111","-151.78305","CESSNA","A185F","AIR","N/A","Capps Creek","false","1","REC",,"PERS","091","Substantial","VMC",,"Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=193051","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/193051/pdf"
"GAA23WA253","ACC","193041","2023-09-10T13:30:00Z","Székesfehérvár",,"Hungary",,"HA-RDM","51-3647","false","Aviation","",,,"Fatal","2","3","1","2","4",,,,"47.128748999999999","18.498422000000001","NORTH AMERICAN","T28","AIR","LHDB",,"false","1",,,"ASHO","NUSN","Destroyed","VMC",,"Maneuvering","N/A",,"Prelim","","None"
"CEN23FA410","ACC","193066","2023-09-10T12:00:00Z","Dowagiac","Michigan","United States",,"N569SX","0569","false","Aviation","",,,"Fatal","1","0","0","1","0",,,,"42.047220000000003","-86.093059999999994","MARTIN RICHARD B","SONEX","AIR","C91","Dowagiac Municipal","true","1",,"NSCH","PERS","091","Substantial","VMC",,"Unknown","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/193066/pdf"
"ENG23WA037","INC","193039","2023-09-10T04:00:00Z","Changi, Singapore",,"Singapore",,"B305J",,"false","Aviation","",,,,,,,,,,,,,,"AIRBUS","A321","AIR",,,"false",,,,,"129","Minor",,"Air China","Enroute","N/A",,"Prelim","","None"
"WPR23LA338","ACC","193040","2023-09-09T13:45:00Z","Balch Camp","California","United States",,"N873HL","30873","false","Aviation","",,,"Serious","0","1","0","1",,,,,"36.963822","-119.05101999999999","BELL","212","HELI",,,"false","2",,,"FIRF","133","Destroyed","VMC","ROGERS ROBIN M","Maneuvering","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/193040/pdf"
"WPR23LA341","ACC","193054","2023-09-09T10:55:00Z","El Cajon","California","United States",,"N57679","999-74","false","Aviation","",,,"None","0","0","0","0",,,,,"32.826222000000001","-116.97244000000001","BELLANCA","7ECA","AIR","SEE",,"false","1",,,"INST","091","Substantial",,,"Approach","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/193054/pdf"
"WPR23LA339","ACC","193047","2023-09-08T20:28:00Z","Silverton","Washington","United States",,"N350WW","2228","false","Aviation","DirectorBrief","2024-04-30T04:00:00Z","2024-04-30T17:00:00Z","None","0","0","0","0",,"The pilot’s failure to maintain visual reference and altitude while maneuvering over a lake during dusk conditions, which resulted in the helicopter impacting water.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Not attained/maintained, Environmental issues - Conditions/weather/phenomena - Light condition - Low light - Contributed to outcome",,"48.030410000000003","-121.53615000000001","EUROCOPTER FRANCE","AS350B2","HELI",,,"false","1","TS",,"PERS","091","Substantial","VMC",,"Maneuvering","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=193047","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/193047/pdf"
"CEN23LA406","ACC","193042","2023-09-08T18:41:00Z","Elk Grove Village","Illinois","United States",,"N220KW","BB-1120","false","Aviation","DirectorBrief","2023-10-17T04:00:00Z","2023-10-17T17:00:00Z","Serious","0","1","0","1","0","The pilot’s improper fuel planning, that resulted in a total loss of engine power due to fuel exhaustion, and a subsequent forced landing. Also causal was the pilot’s decision to go around with minimum fuel.","Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid management, Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid level, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot",,"42.038955999999999","-88.006186","BEECH","B200","AIR","ORD","CHICAGO O'HARE INTL","false","2","TP","NSCH","POSI","091","Substantial","VMC","Onyx Flight, Inc","Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=193042","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/193042/pdf"
"GAA23WA251","ACC","193034","2023-09-08T09:30:00Z","Manta","Other Foreign","Ecuador",,"HC-CPV",,"false","Aviation","",,,"None","0","0","0","0","0",,,,,,"ROBINSON","R44","HELI",,,"false",,,,,"UNK","Substantial",,,"Maneuvering","N/A",,"Prelim","","None"
"DCA23WA450","INC","193075","2023-09-08T05:00:00Z","Manchester","Other Foreign","United Kingdom",,"G-LSAA","24122","false","Aviation","",,,,"0","0","0",,"0",,,,"53.353889000000002","-2.2749999999999999","BOEING","757","AIR","EGCC","Manchester Airport","false","2",,"SCHD",,"NUSC","None",,,"Takeoff","N/A",,"Prelim","","None"
"GAA23WA250","ACC","193033","2023-09-07T20:06:00Z","Um Al Quwain","Other Foreign","United Arab Emirates",,"A6-ALD","30809","false","Aviation","",,,"Fatal","2","0","0","2",,,,,"25.684583","55.362971999999999","BELL","212","HELI",,,"false","2",,,"INST","NUSC","Substantial",,"Aerogulf Services Company LLC.","Initial Climb","N/A",,"Prelim","","None"
"CEN23LA405","ACC","193038","2023-09-07T16:25:00Z","Giddings","Texas","United States",,"N321AD","2077","false","Aviation","DirectorBrief","2025-02-26T05:00:00Z","2025-02-26T19:00:00Z","None","0","0","0","0","0","The glider’s encounter with flutter during cruise flight that resulted in structural damage to the fuselage.","Aircraft - Aircraft structures - Fuselage - (general) - Not specified",,"30.181277999999999","-96.937398999999999","ALISPORT SRL","SILENT 2 ELECTRO","GLI","89TA",,"false","1","ELEC","NSCH","PERS","091","Substantial","VMC",,"Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=193038","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/193038/pdf"
"CEN23LA408","ACC","193044","2023-09-07T15:00:00Z","Berryville","Arkansas","United States",,"N603CT","5645005","false","Aviation","DirectorBrief","2023-11-09T05:00:00Z","2023-11-09T18:00:00Z","None","0","0","0","0",,"The pilot’s failure to maintain aircraft control during the attempted go-around.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"36.381341999999997","-93.624539999999996","FLIGHT DESIGN GMBH","CTSW","AIR","4M1","CARROLL COUNTY","false","1","REC",,"PERS","091","Substantial","VMC",,"Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=193044","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/193044/pdf"
"GAA23WA275","ACC","193343","2023-09-07T13:05:00Z","Detour Lake",,"Canada",,"C-GJVW",,"false","Aviation","",,,,,,,,,,,,,,"FAIRCHILD","227-DC","AIR","CDT9",,"false",,,,,"NUSN","Unknown",,,"Landing","N/A",,"Prelim","","None"
"CEN23LA404","ACC","193027","2023-09-07T12:00:00Z","Arcola","Texas","United States",,"N8372F","0488E","false","Aviation","DirectorBrief","2023-11-09T05:00:00Z","2023-11-09T18:00:00Z","None","0","0","0","0","0","The instructor’s failure to re-apply engine power during a power recovery after a practice autorotation which resulted in a hard landing.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Instructor/check pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Powerplant parameters - Incorrect use/operation",,"29.506267999999999","-95.475831999999997","MCDONNELL DOUGLAS HELICOPTER","369E","HELI","AXH","Houston Southwest","false","1","TS",,"OWRK","PUBU","Substantial","VMC","CITY OF HOUSTON POLICE DEPARTMENT","Emergency Descent","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=193027","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/193027/pdf"
"WPR23LA355","ACC","193151","2023-09-07T10:47:00Z","Woodland","California","United States",,"N234RA","13512003","false","Aviation","DirectorBrief","2023-12-07T05:00:00Z","2023-12-07T18:00:00Z","None","0","0","0","0",,"The pilot’s failure to maintain directional control during the landing roll, which resulted in a ground loop.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"38.673876","-121.87206999999999","AMERICAN CHAMPION AIRCRAFT","7GCBC","AIR","O41","WATTS-WOODLAND","false","1","REC",,"PERS","091","Substantial","VMC","TOM EATON CONSULTING LLC","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=193151","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/193151/pdf"
"DCA23LA445","ACC","193031","2023-09-07T02:32:00Z","Hebron","Kentucky","United States",,"N37531","66119","false","Aviation","DirectorBrief","2023-10-17T04:00:00Z","2024-03-27T18:00:00Z","Serious","0","1","0","1",,"An inadvertent encounter with convectively induced turbulence (CIT) during descent.","Environmental issues - Conditions/weather/phenomena - Turbulence - Convective turbulence - Effect on personnel, Environmental issues - Conditions/weather/phenomena - Turbulence - Convective turbulence - Awareness of condition, Personnel issues - Experience/knowledge - Knowledge - Knowledge of meteorologic cond - Flight crew",,"38.750900000000001","-85.267600000000002","BOEING","737-9","AIR",,,"false","2","TF","SCHD",,"121","None","VMC","UNITED AIRLINES INC","Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=193031","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/193031/pdf"
"ERA23LA364","ACC","193025","2023-09-06T23:00:00Z","Norwood","Massachusetts","United States",,"N400RW","26-63","false","Aviation","DirectorBrief","2023-12-13T05:00:00Z","2023-12-13T18:00:00Z","None","0","0","0","0",,"The pilot’s failure to fly an appropriate glide path during the landing approach, which resulted in a collision with approach lights and the ground short of the intended runway.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Descent/approach/glide path - Not attained/maintained",,"42.183480000000003","-71.171336999999994","PIPER","PA24","AIR","OWD","Norwood Memorial Airport","false","1","REC",,"PERS","091","Substantial","VMC",,"Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=193025","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/193025/pdf"
"DCA23WA449","INC","193067","2023-09-06T21:00:00Z","Lahore",,"Pakistan",,"N",,"false","Aviation","",,,"None","0","0","0","0",,,,,"31.520396000000002","74.404477999999997","BOEING","737","AIR",,"Allama Iqbal International Airport","false",,,,,"NUSC","Minor",,"Vision Air","Taxi","N/A",,"Prelim","","None"
"DCA23WA455","INC","193085","2023-09-06T16:35:00Z","Ballina",,"Australia",,"VH-YQR","41011","false","Aviation","",,,,,,,,,,,,,,"BOEING","737","AIR",,,"false",,,,,"NUSC","None",,,"Enroute","N/A",,"Prelim","","None"
"ERA23LA388","ACC","193280","2023-09-06T14:37:00Z","Fort Pierce","Florida","United States",,"N81GX","304","false","Aviation","DirectorBrief","2024-07-24T04:00:00Z","2024-07-24T17:00:00Z","None","0","0","0","0","0","The pilot’s inadequate fuel planning, which resulted in a total loss of engine power during cruise flight due to fuel exhaustion.","Personnel issues - Task performance - Planning/preparation - Fuel planning - Pilot, Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid level",,"27.47899","-80.533010000000004","REMOS","GX","AIR",,,"false","1","REC",,"PERS","091","Substantial","VMC",,"Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=193280","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/193280/pdf"
"CEN23FA401","ACC","193017","2023-09-06T11:48:00Z","Huntsville","Texas","United States",,"N6059G","15071559","false","Aviation","",,,"Fatal","2","0","0","2","0",,,,"30.738928000000001","-95.587988999999993","CESSNA","150K","AIR","UTS","Huntsville Municipal Airport","false","1",,,"INST","091","Substantial","VMC",,"Initial Climb","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/193017/pdf"
"WPR23LA342","ACC","193058","2023-09-05T21:05:00Z","Santa Rosa","California","United States",,"N2210R","T210-0360","false","Aviation","DirectorBrief","2024-04-30T04:00:00Z","2024-04-30T17:00:00Z","None","0","0","0","0",,"The pilot’s failure to configure the landing gear during the landing approach.","Personnel issues - Task performance - Use of equip/info - Use of checklist - Pilot, Aircraft - Aircraft systems - Landing gear system - Gear extension and retract sys - Not used/operated, Personnel issues - Action/decision - Action - Forgotten action/omission - Pilot",,"38.510517","-122.8098","CESSNA","T210H","AIR","STS","CHARLES M SCHULZ - SONOMA COUNTY","false","1","REC","NSCH","PERS","091","Substantial","VMC",,"Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=193058","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/193058/pdf"
"ERA23LA365","ACC","193026","2023-09-05T19:42:00Z","Umatilla","Florida","United States",,"N772KS","81281","false","Aviation","DirectorBrief","2024-09-26T04:00:00Z","2024-09-26T17:00:00Z","Minor","0","0","1","1","0","A total loss of engine power for reasons that could not be determined.","Not determined - Not determined - (general) - (general) - Unknown/Not determined",,"28.931768999999999","-81.651623999999998","SHEEHAN KEVIN A","VANS RV-8","AIR","X23","UMATILLA MUNI","true","1","REC",,"PERS","091","Substantial","VMC",,"Initial Climb","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=193026","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/193026/pdf"
"WPR23LA340","ACC","193050","2023-09-05T16:20:00Z","Bullhead City","Arizona","United States",,"N58JB","310","false","Aviation","",,,"None","0","0","0","0",,,,,"35.163874999999997","-114.56006000000001","RUTAN","Long-EZ","AIR","IFP","LAUGHLIN/BULLHEAD INTL","true","1",,,"PERS","091","Substantial","VMC",,"Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/193050/pdf"
"ANC23LA071","ACC","193005","2023-09-04T16:10:00Z","King Salmon","Alaska","United States",,"N193AL, N97EL","52344, 1345","false","Aviation","DirectorBrief","2024-07-24T04:00:00Z","2024-07-24T17:00:00Z","Minor","0","0","1","1",,"The failure of both pilots to see and avoid while en route, which resulted in a midair collision.","Personnel issues - Psychological - Attention/monitoring - Monitoring other aircraft - Pilot, Personnel issues - Psychological - Attention/monitoring - Monitoring other aircraft - Pilot of other aircraft",,"58.945430999999999","-155.56252000000001","BELL HELICOPTER TEXTRON CANADA, DEHAVILLAND","206L-4, DHC-2","HELI, AIR",,,"false, false","1, 1","TS, REC","NSCH, NSCH","POSI, BUS","135, 091","Substantial, Minor","VMC","Maritime Helicopters, ALASKAS ENCHANTED LAKE LODGE INC","Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=193005","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/193005/pdf"
"CEN23LA402","ACC","193019","2023-09-04T11:00:00Z","Orchard","Texas","United States",,"N14NP","140143","false","Aviation","",,,"None","0","0","0","0","0",,,,"29.614325999999998","-95.969194000000002","NORRIS BROWN","RV-14A","AIR",,,"true","1",,,"PERS","091","Substantial","VMC",,"Enroute","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/193019/pdf"
"ERA23LA363","ACC","193003","2023-09-04T10:31:00Z","Frankfort","Kentucky","United States",,"N1WN","E-2681","false","Aviation","DirectorBrief","2024-07-17T04:00:00Z","2024-07-17T17:00:00Z","None","0","0","0","0","0","A total loss of engine power for reasons that could not be determined.","Not determined - Not determined - (general) - (general) - Unknown/Not determined",,"38.184157999999996","-84.899539000000004","BEECH","A36","AIR","FFT","Captial City Airport","false","1","REC",,"PERS","091","Substantial","VMC",,"Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=193003","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/193003/pdf"
"WPR23LA335","ACC","193012","2023-09-04T10:30:00Z","Marble Canyon","Arizona","United States",,"N9328U","15078277","false","Aviation","DirectorBrief","2024-01-10T05:00:00Z","2024-01-10T18:00:00Z","None","0","0","0","0",,"The pilot’s loss of airplane control after an encounter with windshear during takeoff which resulted in collision with terrain.","Environmental issues - Conditions/weather/phenomena - Wind - Windshear - Contributed to outcome, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Climb rate - Attain/maintain not possible",,"36.810805999999999","-111.64444","CESSNA","150M","AIR","L41","MARBLE CANYON","false","1","REC",,"PERS","091","Substantial","VMC",,"Takeoff","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=193012","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/193012/pdf"
"CEN23LA397","ACC","193001","2023-09-03T19:45:00Z","Falcon","Colorado","United States",,"N467TE","0046-1117","false","Aviation","DirectorBrief","2024-06-28T04:00:00Z","2024-06-28T17:00:00Z","Serious","0","1","1","2","0","The pilot’s failure to establish a proper airspeed before becoming airborne, which resulted in an inability to climb out of ground effect and subsequent hard landing. Contributing to the accident was high-density altitude.","Environmental issues - Conditions/weather/phenomena - Temp/humidity/pressure - High density altitude - Contributed to outcome, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - (general) - Pilot",,"38.936804000000002","-104.56666","Titanium Auto Gyro","Titanium Explorer","GYRO","KFLY","MEADOW LAKE","true","1","REC",,"PERS","091","Substantial","VMC",,"Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=193001","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/193001/pdf"
"CEN23LA398","ACC","193009","2023-09-03T19:00:00Z","Crystal","Minnesota","United States",,"N321BT","12110","false","Aviation","DirectorBrief","2024-05-14T04:00:00Z","2024-05-09T17:00:00Z","Minor","0","0","1","1","0","The pilot’s improper landing flare, which resulted in a bounced landing and an overstress fracture of the nose landing gear strut.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Not attained/maintained, Aircraft - Aircraft systems - Landing gear system - Nose/tail landing gear - Failure, Aircraft - Aircraft systems - Landing gear system - Nose/tail landing gear - Capability exceeded, Personnel issues - Action/decision - Action - Incorrect action performance - Pilot",,"45.064506000000002","-93.352806000000001","Van's Aircraft","RV-12","AIR","MIC","CRYSTAL","false","1","REC",,"PERS","091","Substantial","VMC",,"Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=193009","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/193009/pdf"
"CEN23LA400","ACC","193016","2023-09-03T16:45:00Z","Eden Prairie","Minnesota","United States",,"N5254D","17272473","false","Aviation","DirectorBrief","2024-01-25T05:00:00Z","2024-01-25T18:00:00Z","None","0","0","0","0","0","The pilot’s failure to maintain directional control during a landing with a left crosswind.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Effect on operation",,"44.828102000000001","-93.45626","CESSNA","172N","AIR","KFCM","Flying Cloud","false","1","REC","NSCH","PERS","091","Substantial","VMC","Inflight Pilot Training","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=193016","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/193016/pdf"
"ENG23WA036","INC","193030","2023-09-03T14:45:00Z","Chihuahua, MX",,"Mexico",,"XA-VSE",,"false","Aviation","",,,"None","0","0","0","0",,,,,,,"AIRBUS","A320","AIR","MMCU","Chihuahua International Airport","false",,,,,"129","None",,"Vuela Compañia de Aviación, S.A.P.I. de C.V","Approach","N/A",,"Prelim","","None"
"WPR23LA336","ACC","193013","2023-09-03T14:20:00Z","Compton","California","United States",,"N7199K","18-222","false","Aviation","DirectorBrief","2025-02-20T05:00:00Z","2025-02-20T19:00:00Z","Minor","0","0","1","1",,"An overstress fracture of the pilot’s seat, which resulted in the loss of control during takeoff and the pilot’s inadvertent movement of the fuel selector and subsequent partial loss of engine power.","Aircraft - Aircraft structures - (general) - (general) - Failure, Aircraft - Aircraft systems - Fuel system - Fuel selector/shutoff valve - Unintentional use/operation",,"33.889916999999997","-118.24379999999999","PIPER","PA-18-135","AIR","CPM","COMPTON/WOODLEY","false","1","REC",,"BANT","091","Substantial","VMC","VAN WAGNER AERIAL MEDIA LLC","Maneuvering","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=193013","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/193013/pdf"
"ERA23LA389","ACC","193284","2023-09-03T12:50:00Z","Baltimore","Maryland","United States",,"N74TR","74-30713","false","Aviation","DirectorBrief","2023-12-13T05:00:00Z","2023-12-13T18:00:00Z","None","0","0","0","0",,"The pilot’s failure to maintain control of the airplane during the aborted landing, which resulted in a collision with a taxiway light.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained",,"39.325660999999997","-76.413756000000006","BELLANCA","17-30A","AIR","MTN","MARTIN STATE","false","1","REC",,"PERS","091","Substantial","VMC",,"Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=193284","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/193284/pdf"
"ERA23LA391","ACC","193306","2023-09-03T09:30:00Z","Anderson","South Carolina","United States",,"N192HH","F7-781","false","Aviation","DirectorBrief","2024-01-25T05:00:00Z","2024-01-25T18:00:00Z","Minor","0","0","1","1",,"The pilot’s failure to avoid trees during the descent for landing, resulting in substantial damage to the balloon.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Descent/approach/glide path - Not attained/maintained, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Environmental issues - Physical environment - Object/animal/substance - Tree(s) - Response/compensation",,"34.518059999999998","-82.672219999999996","BALLOON WORKS","FIREFLY 7","BALL",,,"false","0",,,"PERS","091","Substantial","VMC",,"Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=193306","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/193306/pdf"
